id,dailyacres,discoveryacres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,wind_speed_2m_mean,wind_speed_2m_max_mean,wind_speed_10m_mean,wind_speed_10m_max_mean,humidity_mean,temp_2m_mean,rain_sum,dew_frost_point_2m,wet_bulb_temp_2m,relative_humidity,clear_sky_photosynthetically_active_radiation,all_sky_photosynthetically_active_radiation,all_sky_surface_uv_index,sum_rain,sum_snow,land_cover_class
530,10.0,3.0,22.9,32.62,3.91,0.0,4.12,6.87,6.17,9.3,0.34,0.39,2.7830769230769232,5.012307692307692,4.007692307692308,6.777692307692307,5.075384615384616,19.35692307692308,3.51,-2.41,10.25,21.38,163.64,139.3,2.56,84.38,1.32,183
535,5.3,5.3,27.76,36.1,5.74,0.3,3.54,6.56,5.3,9.34,0.16,0.35,3.01,5.63,4.515,7.96,5.4350000000000005,26.71,0.3299999999999999,2.33,15.05,21.5,160.03,134.16,2.55,84.37,1.98,187
540,220.0,125.0,25.84,33.56,7.63,0.0,1.79,3.86,2.37,5.02,0.15,0.34,1.64390625,3.50515625,2.2721875,4.6128125,8.60734375,25.18296875,0.65,8.51,17.18,38.5,155.12,155.59,2.91,36.91,0.0,303
550,1.32,0.1,27.17,36.33,7.2,0.12,0.2,0.72,1.32,2.45,0.22,0.46,0.188,0.6719999999999999,1.44,2.3,5.248,25.172,0.12,7.52,17.35,31.19,146.86,145.5,2.41,147.66,0.66,301
551,9.0,2.0,21.19,29.62,5.86,0.04,1.66,3.01,3.05,4.95,0.26,0.43,1.682258064516129,3.036774193548387,3.013870967741936,5.104516129032258,6.085806451612903,22.01774193548387,22.95,2.17,11.68,34.94,166.85,153.47,2.73,116.0,3.3000000000000003,556
554,2320.0,0.1,31.51,38.33,10.07,0.86,1.91,3.59,2.76,4.63,0.23,0.34,2.266153846153846,5.063076923076922,3.19,6.913076923076924,9.742307692307692,30.40538461538461,12.590000000000002,11.92,21.71,32.0,149.58,133.68,2.75,79.09,0.0,46
558,2.0,0.1,16.16,25.18,8.3,2.96,1.48,2.73,2.45,4.23,0.48,0.54,1.995,3.755,3.4825,5.92,6.18,15.955,3.01,7.74,11.95,62.81,150.66,91.85,1.64,100.2,0.0,155
559,111.0,0.1,33.18,41.68,6.47,0.8,2.18,4.01,3.06,5.48,0.12,0.38,2.124,4.024,2.972,5.286,6.653999999999999,32.636,1.4600000000000002,6.21,19.69,19.44,157.97,140.39,2.61,31.64,0.0,472
567,98.0,0.1,17.25,26.41,2.14,0.0,2.21,3.8,3.36,5.09,0.26,0.34,2.49125,4.4125,3.62375,5.98,3.67125,20.06875,0.19,-9.73,3.76,16.69,163.79,164.18,2.79,84.36999999999999,0.66,545
569,13.0,0.1,30.11,39.46,7.02,0.03,2.39,5.53,3.31,7.88,0.2,0.46,2.0525,4.23,2.9275,5.82,7.34,29.7975,0.4399999999999999,6.67,18.39,25.12,159.94,131.53,2.56,36.91,0.0,460
583,130.0,0.1,33.34,41.51,5.92,0.04,2.77,5.74,3.98,7.38,0.18,0.43,3.1157142857142857,5.8,4.457142857142857,7.432857142857143,5.701428571428571,30.638571428571428,0.13,4.22,18.78,17.38,158.09,151.99,2.88,10.54,0.0,472
584,275.0,1.0,6.6,14.01,4.09,11.78,2.76,6.41,5.29,10.67,0.41,0.38,2.75,5.9,5.215,9.715,4.640000000000001,5.279999999999999,26.89,-1.92,2.33,58.19,59.68,24.77,0.29,68.55,0.66,489
585,1367.0,0.1,22.37,29.75,7.14,0.0,1.5,2.3,2.71,3.88,0.32,0.42,1.3533333333333335,2.5370833333333334,2.526666666666667,4.29875,5.93625,22.960416666666664,3.98,6.48,14.43,39.75,151.69,139.8,2.28,89.64999999999999,1.98,490
588,65.0,5.0,25.26,35.79,10.31,3.46,1.48,2.38,2.21,3.29,0.42,0.45,2.1633333333333336,3.688333333333334,3.188333333333334,5.118333333333333,11.675,23.401666666666667,27.22,11.43,18.34,47.69,159.41,120.49,2.58,116.02,0.0,46
597,21.0,50.0,28.24,37.61,3.3,0.0,1.51,3.59,2.3,4.91,0.09,0.38,2.186153846153846,4.215384615384616,3.196923076923077,5.3246153846153845,4.827692307692308,30.52846153846154,0.14,-2.9,12.67,14.06,124.7,122.71,1.9,0.0,0.0,562
602,60.2,0.1,27.33,37.58,2.32,0.0,2.83,4.88,4.02,6.85,0.18,0.44,2.4858333333333333,4.691666666666666,3.59,6.160833333333334,3.361666666666667,28.992500000000003,0.0,-7.42,9.96,10.94,165.41,164.37,2.91,21.09,0.0,474
603,76.0,0.1,21.72,29.85,7.63,0.03,2.77,4.96,3.84,6.69,0.22,0.35,2.04,3.86,2.895,5.245,6.715,21.01,0.03,6.84,14.28,44.38,147.99,141.84,2.31,52.73,1.32,490
606,10.6,10.6,-8.03,-1.63,1.28,0.0,1.63,2.23,3.2,4.49,0.37,0.38,1.205,1.705,2.63,3.88,1.5550000000000002,-6.34,0.0,-15.97,-12.0,56.44,90.84,79.28,0.81,58.010000000000005,1.98,557
607,467.0,0.1,21.9,30.53,8.48,2.39,4.41,7.99,6.39,11.48,0.42,0.45,2.885,5.145,4.2225,7.1725,6.01,16.4225,6.800000000000001,8.22,15.06,46.44,157.93,79.65,1.53,94.92,1.32,316
609,96.1,8.0,17.68,25.73,4.03,0.0,1.53,2.69,2.2,3.46,0.3,0.38,1.9433333333333331,3.52,2.91,4.846666666666667,4.576666666666667,22.00333333333333,0.0,-1.85,7.92,29.75,167.69,165.84,2.73,36.91,0.66,557
618,79.5,20.0,16.79,24.46,4.27,0.0,2.97,4.73,4.24,6.33,0.29,0.34,3.907272727272728,6.086363636363637,5.402727272727272,7.899090909090909,4.628181818181818,16.598181818181818,0.05,-0.4,8.19,34.31,136.58,111.15,1.84,47.44,0.0,462
621,12584.0,0.1,21.9,30.53,8.48,2.39,4.41,7.99,6.39,11.48,0.42,0.45,2.3386666666666667,3.880666666666667,3.5013333333333336,5.298,5.855333333333333,22.30133333333333,6.87,8.22,15.06,46.44,157.93,79.65,1.53,94.92,1.32,183
624,228.0,0.1,30.42,36.6,11.11,3.24,1.44,3.34,2.11,4.32,0.28,0.46,2.0375,4.13,2.88375,5.52375,9.925,29.36125,8.8,13.8,22.11,38.0,158.36,134.62,2.84,36.91,0.0,460
625,266.0,0.1,30.55,38.33,7.26,0.0,2.59,5.16,3.83,6.98,0.27,0.48,2.59,5.188888888888889,3.846666666666666,7.013333333333333,5.385555555555555,29.15777777777778,0.02,6.94,18.74,24.19,152.04,150.77,2.74,31.64,0.0,460
626,180.0,0.1,26.35,34.84,4.76,0.0,2.87,5.39,4.25,7.14,0.16,0.34,2.291276595744681,4.481702127659574,3.2793617021276598,6.251914893617021,8.546170212765958,25.06276595744681,48.21,-0.1,13.12,18.81,164.86,153.34,3.18,79.1,1.32,158
631,11.0,3.0,21.59,30.91,6.23,0.04,2.92,6.6,4.2,8.95,0.23,0.43,2.537142857142857,5.477142857142858,3.52,7.438571428571429,8.005714285714285,22.927142857142854,4.14,3.88,12.74,33.5,164.69,140.35,2.61,84.37,0.66,557
634,600.0,0.1,26.52,34.4,3.17,0.0,1.03,1.58,2.41,3.96,0.12,0.46,0.850625,1.33828125,2.28296875,3.66875,5.3728125,24.81734375,3.19,-4.39,11.06,14.25,151.61,152.4,2.64,47.46,1.32,39
662,22.8,0.1,6.34,15.97,2.2,0.01,0.56,0.95,2.69,4.73,0.41,0.43,0.666,1.05,3.076,4.958,2.32,6.738,0.18,-11.13,-2.39,31.5,157.23,153.67,2.88,184.56,7.26,158
676,20385.0,0.1,4.51,11.91,2.81,0.63,5.54,8.81,9.05,13.47,0.29,0.35,1.7280434782608691,3.1230434782608696,2.943695652173913,4.813478260869565,2.3169565217391304,-0.1613043478260869,39.59,-7.53,-1.51,43.31,62.79,45.49,0.46,79.10000000000001,1.32,489
680,9.2,0.1,25.19,33.21,6.9,0.0,1.27,2.8,1.82,3.65,0.41,0.45,1.945,3.9875,2.7825,5.4975000000000005,7.6,23.4775,2.31,5.43,15.31,31.38,164.23,142.5,2.51,131.83999999999995,1.32,557
685,42.0,5.0,5.87,13.23,3.11,0.0,1.71,4.08,2.64,5.3,0.32,0.37,1.4675,3.0225,2.17,3.7675,3.005,7.9025,0.0,-5.37,0.26,50.88,67.47,66.3,0.61,131.83999999999995,1.32,489
691,50.0,0.1,27.54,35.78,4.52,0.0,1.98,4.26,2.88,5.59,0.41,0.47,2.5083333333333333,4.823333333333333,3.633333333333333,6.535,6.713333333333334,25.566666666666663,0.53,0.45,13.99,20.06,154.16,154.7,2.77,21.09,0.0,474
698,45.0,5.0,21.95,31.26,8.85,1.96,2.65,4.91,3.86,6.77,0.48,0.52,2.6475,5.01,3.9775,6.845,6.805,20.9075,1.96,9.94,15.94,52.06,149.15,118.73,2.11,42.18,0.0,474
700,1.3,0.1,20.92,29.28,5.13,0.0,0.38,0.72,2.63,4.3,0.22,0.46,0.4733333333333333,0.94,2.35,3.84,4.58,19.96,0.02,1.02,10.97,30.62,137.46,108.52,2.03,126.56,3.96,163
716,6.4,0.1,27.28,34.76,9.09,0.28,2.7,6.37,3.84,8.73,0.1,0.34,2.356666666666667,4.3,3.3866666666666667,5.900000000000001,7.57,28.093333333333334,0.32,9.49,18.38,36.12,130.66,117.77,2.1,26.36,0.0,489
731,1.5,1.0,7.57,18.86,2.62,0.0,0.52,1.12,2.41,3.27,0.34,0.36,0.4307142857142857,1.007857142857143,2.465,3.633571428571429,3.147142857142857,8.644285714285713,12.78,-8.45,-0.44,33.38,104.2,104.45,1.39,126.56,4.62,557
737,1.9,0.1,24.3,33.12,7.93,0.02,0.93,1.56,2.77,4.05,0.2,0.47,0.9425,1.6125,2.6775,3.9,7.1425,25.3475,1.83,6.83,15.56,35.12,162.97,120.96,2.57,137.11,0.66,158
741,3.1,2.0,21.1,30.23,6.04,0.0,0.8,1.08,3.11,4.41,0.33,0.5,0.67,0.995,2.38,3.6725,7.292499999999999,23.0625,3.36,3.46,12.28,33.31,163.54,153.55,2.81,63.27,0.0,158
750,7.6,1.0,20.45,26.43,8.85,1.1,1.48,2.51,2.52,3.98,0.16,0.33,1.364,2.462,2.442,4.0920000000000005,8.85,21.202,7.33,8.15,14.3,47.19,156.05,99.3,2.16,174.02,3.96,489
754,1.8,0.1,21.44,30.69,4.46,0.0,1.73,3.22,3.32,5.9,0.21,0.39,1.413333333333333,2.5866666666666664,2.7,4.92,4.823333333333333,22.45,1.0,-0.96,10.24,25.12,131.3,124.8,2.16,89.63999999999999,1.98,159
763,4.5,0.1,30.32,38.23,10.25,1.04,2.73,6.48,3.93,9.3,0.31,0.47,2.565,4.965,3.715,7.265000000000001,9.885,29.67,1.74,12.16,21.24,36.19,124.4,110.25,1.98,42.18,0.0,474
772,11.43,0.1,22.55,30.96,5.86,0.6,1.84,3.72,2.98,5.96,0.22,0.38,3.1825,5.0575,5.2675,8.0275,5.7075000000000005,21.6925,1.05,2.12,12.33,29.75,163.54,130.98,2.59,105.46,1.32,489
778,1.5,1.5,2.55,12.15,1.95,0.0,2.29,4.25,3.81,5.74,0.48,0.49,2.5235,5.099,3.9625,7.0785,2.6515,9.284,0.5900000000000001,-10.05,-3.74,43.44,97.12,97.5,0.95,369.5100000000001,0.05,460
785,46.0,0.1,29.51,36.03,11.23,1.23,1.86,4.42,2.76,5.94,0.31,0.42,1.9016666666666664,4.203333333333333,2.833333333333333,5.845,10.081666666666669,32.01666666666667,5.39,14.17,21.83,41.06,126.12,124.88,2.12,31.64,0.0,46
797,3.0,0.1,11.87,19.69,2.56,0.0,1.91,4.45,2.75,5.98,0.47,0.48,2.6792857142857143,5.433571428571428,4.125714285714285,7.551428571428572,2.802857142857143,10.112857142857145,0.5900000000000001,-6.9,2.49,27.56,102.39,102.84,1.23,369.5100000000001,0.05,444
800,62.0,15.0,16.38,26.41,5.92,0.0,0.16,0.57,2.07,3.08,0.48,0.51,0.2144444444444444,0.7025925925925925,1.7722222222222224,2.862407407407407,5.806851851851852,21.682222222222222,6.65,4.2,10.29,53.25,162.84,162.3,2.46,195.12,2.64,162
803,51.0,1.0,26.17,35.31,3.66,0.0,2.84,5.26,4.29,6.99,0.23,0.36,3.6633333333333336,6.02,5.496666666666667,8.153333333333334,3.01,25.040000000000003,0.0,-3.2,11.48,16.0,165.89,166.75,3.34,26.36,0.66,187
804,4576.0,1.0,14.83,24.69,4.27,8.16,4.4,7.1,6.45,9.75,0.27,0.44,4.029090909090909,6.567272727272727,5.9,8.889999999999999,4.477272727272728,10.021818181818182,8.68,-2.16,6.33,38.31,77.36,60.45,0.83,116.01,1.32,556
811,349.2,0.1,16.82,25.03,3.91,0.0,1.59,3.04,2.28,3.84,0.36,0.38,2.9375,5.21875,4.38625,7.115,4.09875,18.89,0.29,-2.35,7.23,29.5,168.54,164.33,2.94,79.1,0.66,316
814,14.6,0.1,22.65,29.4,7.69,1.35,1.36,2.0,2.18,2.94,0.21,0.38,1.79,3.14,2.95,4.826666666666667,5.94,24.156666666666663,1.36,6.48,14.57,38.81,166.23,125.26,2.65,105.46,1.32,186
825,42.0,0.1,14.76,22.34,4.76,0.33,2.6,4.7,4.71,7.9,0.38,0.41,1.8278048780487803,3.395853658536585,3.289268292682927,5.599268292682926,5.612439024390244,17.603658536585368,32.81,-2.26,6.25,39.31,168.24,168.64,3.23,163.47,5.28,148
827,12721.0,12721.0,30.33,38.54,3.66,0.0,1.98,3.78,2.79,4.7,0.08,0.33,2.6494117647058824,5.077058823529412,3.7205882352941178,6.422941176470588,3.96,28.807058823529413,1.01,-2.67,13.83,12.19,157.07,146.95,2.71,5.27,0.0,489
832,6882.0,0.1,23.96,34.62,2.93,0.0,1.88,4.22,3.22,6.66,0.13,0.37,1.416,2.786,2.422,4.608,4.766,23.821,1.94,-5.7,9.13,15.19,151.36,151.88,2.65,68.55,0.66,489
841,1.2,1.0,19.87,29.85,3.54,0.0,1.7,3.93,3.04,6.58,0.34,0.4,1.7299999999999998,3.863333333333333,3.103333333333333,6.53,3.356666666666667,19.133333333333333,0.0,-3.76,8.05,23.75,165.93,166.56,3.12,94.92,1.32,361
846,3.0,1.0,7.15,16.16,3.05,0.0,1.83,2.85,2.95,3.57,0.45,0.47,2.753333333333334,4.763333333333333,4.238333333333333,6.406666666666666,3.9783333333333335,9.253333333333334,5.88,-5.22,0.97,42.31,65.66,65.38,0.6,168.75,1.32,571
854,5.4,2.0,33.85,42.98,5.43,0.0,2.54,5.15,3.66,6.97,0.12,0.37,2.3855555555555554,4.307037037037038,3.4840740740740737,5.87925925925926,3.914444444444445,31.98333333333333,0.12,4.28,19.06,16.81,159.37,158.55,2.82,26.37,0.0,556
856,1.3,1.0,18.75,28.87,5.74,0.0,0.88,1.52,2.72,4.42,0.52,0.56,0.9433333333333334,1.586666666666667,2.68,4.636666666666667,5.373333333333334,20.17333333333333,0.0,3.58,11.16,42.44,148.56,149.32,2.36,47.46,0.0,474
865,588.0,0.1,24.13,33.46,8.3,0.09,2.95,5.63,4.11,7.84,0.34,0.48,3.084285714285714,5.5200000000000005,4.395714285714286,7.4871428571428575,5.738571428571428,19.735714285714288,0.42,8.19,16.16,41.19,162.01,136.05,2.59,42.19,1.32,489
867,37.0,37.0,11.79,19.55,3.23,0.0,1.67,3.47,2.7,4.71,0.3,0.44,1.825555555555556,3.6222222222222222,2.948888888888889,4.9688888888888885,2.658888888888889,7.979999999999999,0.14,-3.46,4.16,36.25,64.17,59.27,0.5,21.09,0.0,474
868,9539.0,0.1,31.27,39.73,9.58,0.78,2.43,4.5,3.45,6.2,0.19,0.43,2.1406976744186044,4.404651162790698,3.1334883720930238,5.925116279069767,7.395348837209302,29.34767441860465,16.46,11.62,21.45,33.44,124.45,116.05,1.91,21.09,0.0,474
893,16.5,1.0,10.63,20.05,2.75,0.0,1.91,3.55,3.01,4.7,0.38,0.47,2.0066666666666664,3.353333333333333,3.3366666666666664,4.993333333333333,2.686666666666667,12.89,0.0,-6.1,2.26,31.62,77.42,77.71,0.76,42.18,0.0,460
901,4.4,0.1,13.51,23.85,2.81,0.0,1.96,3.07,3.15,3.84,0.46,0.51,2.2,3.755,3.425,4.8,3.265,14.96,0.0,-6.75,3.38,28.5,153.59,153.19,2.55,42.19,1.32,489
910,2.3,0.1,25.65,34.17,5.07,0.0,0.3,0.92,1.69,2.51,0.23,0.45,0.2525,0.7925,1.485,2.3425,6.3025,27.075,1.94,2.37,14.01,23.69,151.69,151.62,2.34,137.1,1.98,44
911,1.3,0.1,2.41,8.06,2.75,0.0,2.34,4.16,5.25,8.54,0.22,0.45,1.5242105263157897,2.6357894736842105,3.2036842105263155,5.257368421052632,2.7178947368421054,2.714736842105263,14.64,-8.3,-2.95,47.19,81.3,80.34,1.0,79.1,2.64,148
922,16.25,3.0,11.62,20.19,2.93,0.0,2.47,4.54,4.61,7.62,0.33,0.36,1.47,2.88875,2.63625,4.7475,5.51625,14.91875,3.32,-7.11,2.26,28.81,163.73,144.88,2.65,174.02,3.96,189
937,15.0,0.1,19.96,29.15,8.3,0.0,0.08,0.5,1.78,2.48,0.57,0.58,0.1,0.365,1.9183333333333328,2.7383333333333333,6.031666666666666,13.505,2.83,9.32,14.64,56.75,163.34,164.04,2.72,137.1,1.98,579
938,2.0,0.5,30.22,39.27,4.27,0.0,2.32,4.58,3.52,5.98,0.23,0.43,2.3375,4.725,3.4325,6.17,3.765,30.855,0.0,0.15,15.19,16.5,160.97,159.1,2.79,31.64,0.0,474
947,1.5,0.1,14.9,24.48,2.99,0.0,1.66,2.7,3.45,4.84,0.43,0.52,1.4533333333333334,2.5066666666666664,2.973333333333333,4.48,3.6,18.196666666666665,0.0,-6.06,4.42,27.06,162.34,162.84,2.58,68.55,0.0,158
949,87.0,20.0,21.89,29.76,5.07,0.0,4.56,8.29,6.65,11.21,0.34,0.4,4.375,8.045,6.33,10.81,4.67,18.97,0.0,2.08,11.98,29.75,159.63,154.7,2.68,10.54,0.0,472
957,101.0,0.1,22.9,34.06,3.05,0.0,1.73,3.09,2.77,4.19,0.12,0.46,2.1566,4.1208,3.4102,5.7592,3.4822,14.5566,13.19,-4.95,8.98,15.69,101.08,101.53,1.45,42.18,0.0,460
963,110.0,10.0,23.73,32.94,4.64,0.0,3.29,4.8,4.59,6.82,0.34,0.41,3.296666666666667,5.823333333333333,4.566666666666666,7.873333333333332,4.62,23.61,0.0,1.51,12.62,26.75,149.61,150.2,2.4,0.0,0.0,472
971,1118.0,1118.0,16.42,24.62,4.27,0.0,3.76,7.04,5.3,9.38,0.34,0.39,3.005641025641025,5.424615384615385,4.2587179487179485,7.197692307692307,4.395897435897436,15.056923076923075,12.04,-2.49,6.97,35.81,151.3,127.49,2.12,26.36,1.32,489
973,9.3,0.1,24.46,34.8,5.25,0.0,2.37,4.34,3.63,5.99,0.48,0.52,2.285,4.62,3.43,6.34,4.885,24.77,0.0,2.24,13.35,28.31,154.45,153.25,2.75,42.18,0.0,460
974,2.5,2.5,6.37,15.36,3.05,0.0,1.89,3.52,4.19,6.57,0.41,0.43,1.8333333333333333,3.283333333333333,4.1066666666666665,6.166666666666667,2.85,6.91,0.0,-6.56,-0.1,42.88,137.48,136.12,2.11,142.38,3.3,155
979,9.47,3.0,25.93,32.37,8.24,0.72,2.06,3.57,3.03,5.45,0.3,0.45,1.85,3.01,2.79,4.615,7.78,26.165,0.76,8.83,17.37,36.62,144.2,106.28,1.95,110.73999999999998,1.32,489
982,10.0,1.0,15.23,23.38,4.33,0.02,0.51,1.05,1.77,2.71,0.21,0.46,0.396,0.942,2.39,3.604,4.298,12.65,0.22,-2.37,6.43,37.44,101.0,95.89,1.38,94.92,3.96,148
986,533.0,20.0,19.0,26.32,6.04,0.56,1.06,2.59,2.72,5.59,0.37,0.48,1.0076923076923077,1.6723076923076925,2.5330769230769232,4.278076923076923,5.007692307692308,23.032692307692308,1.04,4.94,11.98,43.38,162.16,154.93,2.61,47.46,1.32,39
995,2.0,0.1,28.61,35.98,9.89,0.48,1.62,3.52,2.38,4.65,0.28,0.48,1.39,2.954,2.022,3.94,11.708,26.496,10.77,11.46,20.03,37.62,156.78,125.95,2.55,31.64,0.0,46
999,8354.0,30.0,26.78,35.02,6.35,0.1,1.68,2.69,2.53,3.47,0.2,0.35,1.6815384615384614,3.24,2.5246153846153847,4.338461538461538,7.690769230769231,25.26692307692308,12.78,4.3,15.54,25.06,160.26,131.36,2.65,15.82,0.66,187
1015,34.0,0.1,6.03,13.03,2.5,0.0,1.32,2.07,5.02,6.7,0.54,0.55,1.25875,2.215,3.0675,5.01,3.47875,3.44125,25.12,-6.8,-0.38,40.44,61.73,60.58,0.4,549.0600000000001,9.33,163
1019,3.5,3.0,27.2,35.3,4.58,0.0,1.02,2.84,1.5,4.27,0.14,0.33,1.695,3.995,2.47,5.51,5.77,24.515,0.5,-0.01,13.6,19.88,148.69,121.48,2.22,63.27999999999999,0.66,266
1025,2.2,0.5,20.03,28.84,5.25,0.02,1.05,1.94,2.12,4.43,0.32,0.46,1.1582051282051282,2.0994871794871792,2.2697435897435896,4.392820512820513,5.3797435897435895,18.502051282051283,5.25,0.36,10.19,30.06,154.07,154.05,3.01,58.0,2.64,181
1031,312.0,0.1,25.73,35.65,9.83,1.51,1.93,4.77,2.58,6.59,0.27,0.37,1.97,4.12,2.9240000000000004,5.537999999999999,7.324,22.743,3.48,11.08,18.4,44.25,129.14,97.62,1.71,68.53999999999999,1.32,489
1033,41.7,0.1,28.85,38.51,4.15,0.0,2.13,4.11,3.52,5.62,0.22,0.37,2.495,3.995,3.955,5.4125,3.555,28.96,0.0,-1.24,13.81,15.88,153.61,149.64,2.75,36.91,0.66,457
1039,50.0,3.0,18.06,27.66,7.02,0.73,0.98,1.73,3.14,4.46,0.36,0.39,0.95625,1.71875,2.61625,4.225,6.89,16.25875,7.14,3.65,10.85,46.62,159.95,119.15,2.57,168.75,4.62,156
1049,1.2,1.2,8.24,19.3,2.5,0.0,0.84,1.38,2.91,3.97,0.36,0.41,0.73,1.1525,2.925,4.6075,2.5325,6.8275,0.0,-8.82,-0.29,31.75,95.74,96.05,1.37,147.65,3.96,529
1053,210.0,50.0,26.05,33.55,6.29,0.05,2.7,4.84,3.98,6.24,0.1,0.36,2.0866666666666664,4.096666666666667,3.056666666666666,5.22,4.923333333333333,26.44666666666667,0.05,4.88,15.46,29.0,113.23,109.25,1.68,10.54,0.0,470
1057,39.6,1.0,12.16,20.25,5.43,0.01,1.24,3.69,1.9,5.12,0.17,0.34,1.958,3.874,3.168,5.5200000000000005,4.5520000000000005,8.952,28.3,3.59,7.88,59.44,61.04,57.65,0.47,42.19,0.0,303
1061,5.0,15.0,22.92,31.35,3.11,0.0,5.55,7.99,8.2,11.05,0.29,0.37,5.635,8.4,8.274999999999999,11.72,2.835,20.57,0.0,-5.27,8.83,15.81,164.44,160.59,2.99,26.36,0.66,489
1074,43.3,0.1,19.96,27.96,5.31,0.01,2.26,3.63,3.34,5.16,0.45,0.48,2.061818181818182,3.6045454545454554,2.946363636363636,4.911818181818182,6.363636363636363,19.072727272727278,8.97,1.81,10.89,33.31,165.35,149.59,2.68,94.92,1.32,579
1086,70.0,0.1,15.12,25.19,3.72,0.05,1.6,2.89,3.17,4.8,0.45,0.47,2.119090909090909,3.87090909090909,4.148181818181818,6.706363636363636,4.672727272727273,14.56090909090909,8.85,-3.79,5.67,31.25,158.73,146.27,2.65,137.1,0.66,187
1089,2.0,0.5,22.01,32.58,7.51,0.21,1.59,2.49,2.81,4.13,0.31,0.34,1.205,2.3125,2.0975,3.76875,8.5975,22.05125,3.47,5.63,13.82,40.56,137.14,112.99,2.21,174.02,3.96,158
1096,98.0,25.0,22.38,30.23,5.31,0.0,2.62,4.25,3.7,5.69,0.33,0.39,2.56375,4.48125,3.80375,5.86875,5.18,20.265,0.0,1.98,12.18,28.56,122.28,119.88,1.78,121.29,1.32,182
1109,337.0,1.0,23.28,31.01,4.76,0.0,2.56,5.09,3.88,6.48,0.09,0.42,1.9035714285714285,3.454285714285714,2.785,4.3,3.064285714285714,23.632857142857144,0.0,1.81,12.55,25.31,96.55,88.59,1.3,0.0,0.0,472
1122,253.78,30.0,23.26,31.58,6.16,0.0,2.59,4.65,3.98,6.12,0.45,0.51,2.283333333333333,4.191666666666666,3.473333333333333,5.6866666666666665,5.165,24.636666666666667,0.0,5.09,14.17,34.69,152.23,153.07,2.47,31.64,0.0,582
1137,10.0,10.0,16.71,25.06,2.44,0.0,3.42,5.89,5.22,8.12,0.2,0.41,3.0066666666666664,5.09,4.46,7.223333333333333,3.6833333333333336,14.966666666666669,2.14,-8.73,3.99,17.81,164.68,159.58,2.91,94.91,2.64,158
1139,210.0,0.1,21.97,30.19,5.74,0.0,1.94,3.58,3.26,5.38,0.22,0.38,2.53,4.344285714285714,4.243571428571429,6.742857142857143,4.289285714285714,22.09857142857143,2.37,1.9,11.94,32.75,165.7,150.23,2.59,105.46,1.32,187
1141,253.6,3.0,20.65,27.76,8.24,0.35,2.6,7.09,3.48,9.24,0.12,0.37,3.5088888888888885,6.427777777777778,4.761111111111111,8.276666666666666,6.091111111111111,19.725555555555555,1.91,7.48,14.06,45.12,115.54,83.82,1.45,52.72,3.3,144
1144,52.0,0.1,24.92,34.33,9.95,0.24,1.84,2.96,3.2,4.85,0.45,0.51,1.5407954545454543,2.8421590909090906,2.8057954545454544,4.539431818181818,6.563636363636364,20.72261363636364,48.02,10.15,17.54,43.69,155.97,143.82,2.92,100.2,0.0,158
1148,438.0,0.1,20.6,29.18,5.43,0.0,0.46,1.1,2.05,2.84,0.47,0.49,0.3325,1.0125000000000002,2.05375,3.0175,6.515,19.58625,2.77,0.76,10.68,31.0,157.87,143.82,2.7,94.92,3.96,316
1149,2.0,0.5,30.54,40.31,5.98,0.0,2.15,3.87,3.45,5.35,0.34,0.48,2.1175,3.9575,3.3,5.5,6.5025,32.0025,0.25,4.19,17.37,21.69,157.49,157.06,3.08,31.64,0.0,460
1158,549.0,5.0,32.03,39.53,8.48,0.46,3.34,6.98,4.72,9.64,0.18,0.38,2.2533333333333334,4.23,3.157777777777778,5.406666666666666,8.931111111111111,31.186666666666667,4.19,9.51,20.77,27.0,129.85,121.64,2.1,10.55,0.0,472
1164,150.0,0.1,25.69,34.05,5.07,0.0,1.52,3.21,2.34,4.56,0.38,0.44,2.005714285714286,3.927142857142857,2.9728571428571438,5.087142857142857,5.721428571428571,26.788571428571423,0.0,2.87,14.29,25.31,147.22,147.41,2.33,0.0,0.0,562
1166,20.2,0.1,24.5,32.3,5.25,0.0,1.94,4.29,2.73,5.73,0.43,0.5,2.555,5.27,3.7125,7.115,4.41,21.7275,0.0,2.43,13.47,25.81,159.46,160.3,2.76,42.18,0.0,444
1175,60.0,1.0,17.9,27.01,5.25,0.02,1.38,2.18,3.08,4.27,0.18,0.34,1.3006666666666669,2.060666666666666,2.753333333333333,4.174666666666666,3.3706666666666667,16.022666666666666,2.75,1.11,9.5,35.0,111.8,97.91,1.59,58.010000000000005,1.98,491
1184,5.4,0.1,26.73,34.94,5.86,0.0,2.44,4.45,3.55,6.14,0.19,0.46,2.16,4.03,3.25,5.51,5.555,26.455,0.02,4.05,15.38,24.12,116.76,116.13,1.88,42.18,0.0,460
1185,2.0,2.0,13.9,20.93,8.3,2.37,1.05,1.94,3.12,4.96,0.48,0.47,1.0666666666666669,1.8666666666666665,2.703333333333333,4.54,7.263333333333333,15.696666666666667,2.81,6.78,10.33,65.88,161.12,127.27,2.42,126.56,5.28,158
