X,Y,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,IrwinID,LocalIncidentIdentifier,POOCounty,POODispatchCenterID,POOFips,POOState,UniqueFireIdentifier,total_acres,fire_id
-112.018711651,39.9191659320001,2020-06-07 17:00:00+00:00,2020-06-08 23:15:00+00:00,1977.0,0.1,Human,2020-06-05 23:55:59+00:00,WF,FI,39.87539,-112.0014,{C0209727-7250-45D3-9884-C2A3719A21DD},000216,Utah,UTNUC,49049,US-UT,2020-UTNWS-000216,1977.1,494
-122.994013848,41.7788381990001,2020-07-29 23:15:00+00:00,2020-07-31 23:23:00+00:00,3.0,0.1,Unknown,2020-07-28 16:44:23+00:00,WF,FI,41.778833,-122.994,{E43F6DD1-DCB1-4226-8B22-E25E4ED8BCD6},005725,Siskiyou,CAYICC,06093,US-CA,2020-CAKNF-005725,3.1,496
-110.453810691,33.3756351910001,2020-05-20 18:00:00+00:00,2020-05-20 18:00:00+00:00,3.0,3.0,Human,2020-04-30 02:35:59+00:00,WF,FI,33.43764,-110.4987,{D1AD6B6A-B983-4ED9-90A9-7BABF1230569},000504,Gila,AZPHC,04007,US-AZ,2020-AZSCA-000504,6.0,497
-114.647928988,38.4949555790001,2020-08-20 03:00:00+00:00,2020-08-22 03:00:00+00:00,30.0,30.0,Human,2020-08-19 20:31:00+00:00,WF,FI,38.31,-114.4,{6A061D2A-2075-4573-9E91-8EDE23323351},040137,Lincoln,NVECC,32017,US-NV,2020-NVELD-040137,60.0,505
-114.313011496,34.1045850830001,2020-07-15 19:50:00+00:00,2020-07-20 20:48:00+00:00,56.0,3.0,Unknown,2020-07-14 08:32:59+00:00,WF,FI,34.50911,-112.4559,{EF6A2B0A-2113-4CBE-B56A-BFCC2805D350},001305,La Paz,AZPDC,04012,US-AZ,2020-AZCRA-001305,59.0,506
-108.237210565,37.270955863,2020-06-28 00:26:00+00:00,2020-07-27 14:00:00+00:00,2905.0,0.1,Natural,2020-06-14 18:40:59+00:00,WF,FI,37.27044,-108.235,{E82872D0-E03D-40A8-8AFD-CA68C8FFF834},000416,Montezuma,CODRC,08083,US-CO,2020-COSJD-000416,2905.1,523
-117.272595829,41.2466886510001,2020-07-24 14:32:00+00:00,2020-07-24 16:05:00+00:00,1100.33,0.1,Natural,2020-07-23 00:01:59+00:00,WF,FI,40.6442,-118.018,{5214F82B-7D46-4BE2-B97A-09E413D6F0AC},020176,Humboldt,NVCNC,32013,US-NV,2020-NVWID-020176,1100.4299999999998,524
-112.119111055,33.8065851630001,2020-06-26 01:30:00+00:00,2020-06-26 01:30:00+00:00,899.0,50.0,Human,2020-06-23 21:20:00+00:00,WF,FI,33.80658,-112.1191,{AC42F550-E792-4C2F-815F-ABC8848CD6E0},000989,Maricopa,AZPDC,04013,US-AZ,2020-AZA4S-000989,949.0,533
-112.253411048,33.3717050970001,2020-05-29 16:21:00+00:00,2020-06-26 23:00:00+00:00,9.5,8.0,Human,2020-05-28 21:37:59+00:00,WF,FI,33.37601,-112.2534,{2D8896C4-848D-44E5-BB08-AF3DDA641161},001234,Maricopa,AZPHC,04013,US-AZ,2020-AZPMA-001234,17.5,544
-110.689610773,33.829205243,2020-09-09 18:59:59+00:00,2020-10-14 17:00:00+00:00,8930.0,0.1,Natural,2020-08-23 02:58:59+00:00,WF,FI,33.84177,-110.6847,{B9267D7B-DD5D-41D3-B202-3B2381EF6CDF},000867,Gila,AZSDC,04007,US-AZ,2020-AZFTA-000867,8930.1,549
-110.897610802,33.6616752080001,2020-08-31 02:00:00+00:00,2020-09-15 20:29:59+00:00,4452.0,0.1,Natural,2020-08-24 14:18:00+00:00,WF,FI,34.25652,-110.9437,{DE146034-7E82-4205-B0F6-AAF37C1B5714},002600,Gila,AZPHC,04007,US-AZ,2020-AZTNF-002600,4452.1,559
-110.437710688,33.3743051910001,2021-01-19 20:06:59+00:00,2021-01-19 20:06:59+00:00,88.0,5.0,Human,2021-01-13 20:34:00+00:00,WF,FI,33.36674,-110.4471,{7D05B017-457A-4539-8495-7EAA0BA09C21},000083,Graham,AZPHC,04009,US-AZ,2021-AZSCA-000083,93.0,561
-111.693126835,34.7387073730001,2020-06-07 03:11:00+00:00,2020-06-11 23:00:00+00:00,21.8,0.1,Human,2020-06-06 19:57:59+00:00,WF,FI,34.74257,-111.6873,{24ED50EE-8FE9-4784-900B-1CFB02A81F7F},000672,Yavapai,AZFDC,04025,US-AZ,2020-AZCOF-000672,21.900000000000002,562
-109.660510902,37.619265818,2020-05-20 02:00:00+00:00,2020-05-21 14:03:00+00:00,6.07,2.0,Natural,2020-05-18 21:53:59+00:00,WF,FI,37.61438,-109.6476,{5E639B58-DFD7-4B01-86FC-72E92CC637A4},000039,San Juan,UTMFC,49037,US-UT,2020-UTSES-000039,8.07,567
-115.679111637,32.6674248300001,2020-09-07 18:56:00+00:00,2020-09-07 18:56:00+00:00,1.8,1.0,Unknown,2020-08-12 04:36:00+00:00,WF,FI,32.68503,-115.6945,{E3BA0D9C-0BDF-4FAD-BCCE-B9B7EFB07576},012163,Imperial,CASBCC,06025,US-CA,2020-CACDD-012163,2.8,568
-112.737511807,40.017805889,2020-06-14 21:49:59+00:00,2020-06-24 23:00:00+00:00,10.0,3.0,Natural,2020-06-12 10:30:00+00:00,WF,FI,40.0178,-112.7375,{C7F892AE-1D55-45FB-95A0-8334AD4B8AAF},000264,Tooele,UTNUC,49045,US-UT,2020-UTSLD-000264,13.0,570
-108.441810914,40.003256208,2020-07-14 03:00:00+00:00,2020-07-14 21:00:00+00:00,5.3,5.3,Natural,2020-07-13 20:13:59+00:00,WF,FI,40.00017,-108.4437,{4385E3EF-1083-498E-ABBA-A763305D3A24},000169,Rio Blanco,COCRC,08103,US-CO,2020-COWRD-000169,10.6,575
-117.884812137,34.1788148900001,2020-08-14 15:06:00+00:00,2020-10-01 15:00:00+00:00,220.0,125.0,Human,2020-07-30 20:26:00+00:00,WF,FI,34.17698,-117.883,{CA55F7D5-9C4C-4901-AFE4-6D8B24039E39},003063,Los Angeles,CAANCC,06037,US-CA,2020-CAANF-003063,345.0,580
-122.957313614,40.255285095,2020-07-29 02:10:00+00:00,2020-08-01 22:38:59+00:00,1.32,0.1,Natural,2020-07-28 00:07:00+00:00,WF,FI,40.31604,-122.9347,{84A3B980-DA16-4039-B823-74FD265556C7},001111,Tehama,CARICC,06103,US-CA,2020-CASHF-001111,1.4200000000000002,594
-108.518410913,39.865456185,2020-06-29 00:00:00+00:00,2020-07-27 16:30:00+00:00,9.0,2.0,Natural,2020-06-27 18:32:00+00:00,WF,FI,38.9459,-108.373267,{90007332-9151-4A05-A2C3-0AFABA6F717D},000118,Rio Blanco,COCRC,08103,US-CO,2020-COWRD-000118,11.0,595
-109.090410343,32.3881851130001,2020-08-19 00:00:00+00:00,2020-08-25 21:14:59+00:00,2320.0,0.1,Natural,2020-08-13 03:36:00+00:00,WF,FI,32.40935,-109.0732,{B7F00814-C2B9-45DC-A9C6-AD039406B7E5},000751,Cochise,AZTDC,04003,US-AZ,2020-AZGID-000751,2320.1,598
-109.284110471,33.6397752890001,2020-05-12 17:45:00+00:00,2020-05-13 19:21:59+00:00,2.0,0.1,Natural,2020-05-10 03:03:44+00:00,WF,FI,33.64397,-109.2694,{09959634-0294-4676-B9E9-D1C62DEC22C6},000176,Greenlee,AZFDC,04011,US-AZ,2020-AZASF-000176,2.1,602
-111.432210837,32.6678550410001,2020-06-01 18:30:00+00:00,2020-06-03 20:51:00+00:00,111.0,0.1,Human,2020-05-30 19:53:00+00:00,WF,FI,32.67147,-111.4305,{5FE3E73B-DDF4-4640-B243-C20B19FEC934},000657,Pinal,AZTDC,04021,US-AZ,2020-AZA3S-000657,111.1,603
-106.72411002,34.860875607,2020-05-28 22:20:00+00:00,2020-05-28 22:25:00+00:00,98.0,0.1,Unknown,2020-05-21 23:02:00+00:00,WF,FI,34.86014,-106.7576,{F3E32E00-69D8-47F8-AB42-01707A10C7B0},000144,Valencia,NMSFC,35061,US-NM,2020-NMSPA-000144,98.1,611
-110.877910738,32.829595091,2020-05-31 23:00:00+00:00,2020-06-03 00:00:00+00:00,13.0,0.1,Natural,2020-05-31 01:30:00+00:00,WF,FI,32.83357,-110.8505,{181732EC-56F7-46B2-BDD8-A2DC6CF318F3},000666,Pinal,AZTDC,04021,US-AZ,2020-AZA3S-000666,13.1,613
-114.06991882,35.325167326,2020-07-15 00:59:59+00:00,2020-07-18 15:00:00+00:00,130.0,0.1,Human,2020-07-12 19:05:59+00:00,WF,FI,35.26275,-114.0601,{63CD9EB3-D60C-4E69-A6DB-10E1D734F123},001280,Mohave,AZPDC,04015,US-AZ,2020-AZCRD-001280,130.1,627
-120.207513124,39.798535283,2020-11-17 23:28:00+00:00,2020-11-18 19:06:59+00:00,275.0,1.0,Unknown,2020-11-17 18:51:00+00:00,WF,FI,39.82053,-120.1864,{CFA63257-7406-4F24-AD43-9F947C2DB68E},002116,Plumas,CAGVCC,06063,US-CA,2020-CAPNF-002116,276.0,628
-121.058013542,41.737435367,2020-08-15 21:59:00+00:00,2020-08-15 21:59:59+00:00,1367.0,0.1,Natural,2020-07-23 19:19:34+00:00,WF,FI,41.73743,-121.058,{9F9E1BE4-BE1A-4A44-AE9B-D38B9F4364C2},000498,Modoc,CAMICC,06049,US-CA,2020-CAMDF-000498,1367.1,629
-108.493710256,32.9443652260001,2020-07-23 00:59:59+00:00,2020-07-24 23:05:00+00:00,65.0,5.0,Natural,2020-07-19 21:24:59+00:00,WF,FI,32.94398,-108.4935,{4098FABD-5CD0-4CC3-9584-02E2E1D08927},000458,Grant,NMSDC,35017,US-NM,2020-NMLCD-000458,70.0,633
-114.644711634,35.0134651760001,2020-09-14 23:06:06+00:00,2020-09-24 18:00:00+00:00,21.0,50.0,Human,2020-09-12 02:06:00+00:00,WF,FI,35.01368,-114.6447,{32B12C52-CB33-455D-8552-F48449A8998F},001928,Clark,NVLIC,32003,US-NV,2020-AZCRA-001928,71.0,643
-111.503710924,33.679305179,2020-06-10 20:23:59+00:00,2020-06-21 20:48:59+00:00,60.2,0.1,Human,2020-06-10 02:00:00+00:00,WF,FI,33.6776,-111.5009,{8336FD41-DDA0-4898-BA70-BD07931F3505},001504,Maricopa,AZPHC,04013,US-AZ,2020-AZTNF-001504,60.300000000000004,649
-119.016551678,42.153520787,2020-08-07 23:00:00+00:00,2020-08-07 23:00:00+00:00,76.0,0.1,Natural,2020-08-06 00:40:00+00:00,WF,FI,42.20289,-119.0401,{CA6F99FA-B5E5-44D0-A879-E4FFB6428171},002088,Harney,ORBIC,41025,US-OR,2020-ORBUD-002088,76.1,650
-110.25681134,40.3115861110001,2020-02-25 23:00:00+00:00,2020-02-26 22:25:00+00:00,10.6,10.6,Human,2020-02-25 18:06:00+00:00,WF,FI,40.311583,-110.256889,{3937B819-16DB-4A26-A271-27C6BBEA5D5E},100006,Duchesne,UTUBC,49013,US-UT,2020-UTUOA-100006,21.2,654
-111.858411687,40.441996004,2020-06-29 18:42:00+00:00,2020-07-01 20:00:00+00:00,467.0,0.1,Human,2020-06-28 05:34:00+00:00,WF,FI,40.45193,-111.8702,{67B07E19-BF74-4F87-8610-70A1927A87B2},000368,Utah,UTNUC,49049,US-UT,2020-UTNWS-000368,467.1,655
-112.540011616,38.7783257620001,2020-06-20 00:00:00+00:00,2020-06-21 22:30:00+00:00,96.1,8.0,Human,2020-06-19 21:37:59+00:00,WF,FI,38.78091,-112.5365,{4FC45515-7F8C-4F64-8F12-0327A7D2D0A9},200193,Millard,UTRFC,49027,US-UT,2020-UTSCS-200193,104.1,657
-106.818409852,32.2438651960001,2020-04-04 15:59:59+00:00,2020-04-13 14:00:00+00:00,79.5,20.0,Human,2020-04-03 18:43:59+00:00,WF,FI,32.23183,-106.8137,{50B664C2-B169-44F3-9113-3D35AC80F4A7},000073,Doña Ana,NMSDC,35013,US-NM,2020-NMN3S-000073,99.5,666
-111.890711662,40.2011559740001,2020-07-04 21:59:59+00:00,2020-07-12 18:00:00+00:00,12584.0,0.1,Human,2020-06-28 19:41:00+00:00,WF,FI,40.25724,-111.9059,{C155AFE0-4889-4E2A-90BA-E59293D9F0BC},000371,Utah,UTNUC,49049,US-UT,2020-UTSLD-000371,12584.1,669
-110.491510669,32.9571351290001,2020-07-20 23:45:00+00:00,2020-07-23 20:00:00+00:00,228.0,0.1,Natural,2020-07-16 20:41:00+00:00,WF,FI,32.95597,-110.4964,{F657FA63-D2FF-4A92-80B7-61E068BF334D},000636,Pinal,AZTDC,04021,US-AZ,2020-AZGID-000636,228.1,672
-112.129811096,34.30915523,2020-08-09 00:59:59+00:00,2020-08-11 00:59:59+00:00,266.0,0.1,Human,2020-08-03 22:47:00+00:00,WF,FI,34.2797,-112.1179,{40085F36-4595-48E0-8321-9BA9CD9068E7},001509,Yavapai,AZPDC,04025,US-AZ,2020-AZPHD-001509,266.1,673
-106.339409935,34.8581556280001,2020-07-16 19:44:00+00:00,2020-08-23 20:10:59+00:00,180.0,0.1,Unknown,2020-07-08 23:51:00+00:00,WF,FI,34.7994,-106.3627,{B15C43D6-B3DF-462F-BFB0-F19F25860C64},000279,Torrance,NMABC,35057,US-NM,2020-NMCIF-000279,180.1,674
-107.998310458,36.7027838000001,2020-05-31 00:30:00+00:00,2020-06-02 20:00:00+00:00,11.0,3.0,Human,2020-05-27 17:29:59+00:00,WF,FI,36.702778,-107.998333,{3A7BFFC7-A6C0-405D-96B6-E131D58ABAA3},000164,San Juan,NMTDC,35045,US-NM,2020-NMN1S-000164,14.0,679
-119.240412619,36.89928509,2020-09-01 20:05:00+00:00,2020-10-05 20:26:59+00:00,600.0,0.1,Unknown,2020-08-03 19:47:59+00:00,WF,FI,36.90991,-119.2457,{C6C8DEA1-C739-4B3D-AB7A-5F691F282396},001160,Fresno,CASICC,06019,US-CA,2020-CASNF-001160,600.1,682
-107.645710443,37.3288859090001,2020-05-08 00:00:00+00:00,2020-05-09 21:00:00+00:00,22.8,0.1,Human,2020-05-05 20:45:59+00:00,WF,FI,37.32783,-107.6449,{E01140B5-4193-4BB5-A90D-01F7FE09E1EF},000084,La Plata,CODRC,08067,US-CO,2020-COLPX-000084,22.900000000000002,714
-119.465312839,38.5150952270001,2020-12-11 20:00:00+00:00,2021-01-01 02:00:00+00:00,20385.0,0.1,Unknown,2020-11-17 20:09:05+00:00,WF,FI,38.51509,-119.4653,{54D7D11C-04DF-418A-9D22-9249FF56A4B8},030860,Mono,NVSFC,06051,US-CA,2020-CAOVD-030860,20385.1,728
-112.94011212,41.978426084,2020-06-25 00:53:59+00:00,2020-06-27 00:59:59+00:00,9.2,0.1,Human,2020-06-24 19:30:00+00:00,WF,FI,41.97842,-112.9401,{845375D0-C840-409A-989A-33DE69C2A669},000346,Box Elder,UTNUC,49003,US-UT,2020-UTBRS-000346,9.299999999999999,733
-113.022812146,42.039896083,2020-11-01 05:00:00+00:00,2020-11-03 00:59:59+00:00,42.0,5.0,Human,2020-10-31 20:05:00+00:00,WF,FI,42.07316,-112.9521,{6CCE7732-5B9B-4957-AA22-EC47399E22AE},000398,Cassia,IDSCC,16031,US-ID,2020-IDCAX-000398,47.0,738
-111.504330996,33.393809103,2020-05-12 15:58:00+00:00,2020-05-12 15:58:00+00:00,50.0,0.1,Human,2020-05-07 23:45:59+00:00,WF,FI,33.3933,-111.5066,{15AFC4C8-147A-47FF-A8F9-3A58B293449E},000400,Pinal,AZPHC,04021,US-AZ,2020-AZPHD-000400,50.1,744
-110.452110687,33.3174051830001,2020-05-13 17:19:59+00:00,2020-05-13 17:19:59+00:00,45.0,5.0,Human,2020-05-10 18:23:00+00:00,WF,FI,33.30728,-110.4168,{74834982-EE89-40EF-B6DA-92A13D7AF7E1},000763,Gila,AZPHC,04007,US-AZ,2020-AZSCA-000763,50.0,752
-121.48756343,40.5374722380001,2020-08-20 21:46:59+00:00,2020-08-21 22:24:00+00:00,1.3,0.1,Natural,2020-08-19 23:33:18+00:00,WF,FI,40.537467,-121.48755,{3988FFC5-9137-4D9C-8CD5-74E5E8540622},004751,Shasta,CASIFC,06089,US-CA,2020-CALNP-004751,1.4000000000000001,754
-109.903810934,37.4363057780001,2020-08-27 00:20:59+00:00,2020-08-27 23:32:59+00:00,6.4,0.1,Natural,2020-08-25 22:12:59+00:00,WF,FI,37.39685,-109.9443,{67EF2CD5-23B4-4EB0-9543-F13C5CBE63A5},000292,San Juan,UTMFC,49037,US-UT,2020-UTMOD-000292,6.5,771
-106.974410652,40.5005063790001,2020-10-12 15:00:00+00:00,2020-10-12 15:00:00+00:00,1.5,1.0,Human,2020-09-29 00:29:35+00:00,WF,FI,40.49727,-106.9736,{5CACD89A-7E73-461A-A849-A1985EDDE0D7},000390,Routt,COCRC,08107,US-CO,2020-CORTX-000390,2.5,787
-108.232097222,33.2419852840001,2020-07-08 20:00:00+00:00,2020-07-09 19:15:00+00:00,1.9,0.1,Human,2020-07-06 13:02:00+00:00,WF,FI,33.23909,-108.2406,{E629FB50-9560-4178-88BD-4BFCBC53C82F},000374,Catron,NMSDC,35003,US-NM,2020-NMGNF-000374,2.0,793
-111.617311063,35.124505368,2020-07-03 02:29:59+00:00,2020-07-05 22:30:00+00:00,3.1,2.0,Human,2020-07-02 22:37:08+00:00,WF,FI,35.11946,-111.6096,{A08D8DBB-93E5-43BC-91CA-C21619B0331F},000942,Coconino,AZFDC,04005,US-AZ,2020-AZCOF-000942,5.1,797
-106.518610133,36.6754058870001,2020-07-19 22:21:59+00:00,2020-07-20 23:00:00+00:00,7.6,1.0,Natural,2020-07-16 20:35:59+00:00,WF,FI,36.673726,-106.525519,{2CDEA961-612C-41CB-8F6A-3ED3E0B62AB1},000387,Rio Arriba,NMTDC,35039,US-NM,2020-NMN1S-000387,8.6,806
-120.107013033,39.230172242,2020-08-22 01:41:00+00:00,2020-08-23 16:59:00+00:00,1.8,0.1,Human,2020-08-21 12:31:38+00:00,WF,FI,39.230167,-120.107,{7D18E7F6-2AA1-48C7-95FB-D45DFE52C977},025327,Placer,CAGVCC,06061,US-CA,2020-CATMU-025327,1.9000000000000001,810
-110.394510673,33.287775181,2020-08-24 16:24:00+00:00,2020-08-25 17:50:00+00:00,4.5,0.1,Human,2020-08-24 15:51:00+00:00,WF,FI,33.2864,-110.3927,{18A9B92C-DCBA-4A3D-8AC1-B0DFC9F739F6},002603,Graham,AZPHC,04009,US-AZ,2020-AZSCA-002603,4.6,819
-108.749297562,38.4373651920001,2020-06-28 23:06:59+00:00,2020-06-29 16:53:00+00:00,11.43,0.1,Natural,2020-06-26 22:02:59+00:00,WF,FI,38.39286,-108.7029,{CFF7F537-9800-4F8D-9429-EAFC9C311DC0},000100,Montrose,COMTC,08085,US-CO,2020-COUPD-000100,11.53,829
-110.447110688,33.3530051880001,2021-02-18 03:20:00+00:00,2021-03-09 18:00:00+00:00,1.5,1.5,Human,2021-02-18 02:18:00+00:00,WF,FI,33.38268,-110.4475,{82A250B5-1A79-4817-AB79-4C5E981D63EC},000244,Gila,AZPHC,04007,US-AZ,2021-AZSCA-000244,3.0,835
-111.819011002,33.891565191,2020-08-23 18:45:00+00:00,2020-08-27 17:00:00+00:00,46.0,0.1,Human,2020-08-22 18:40:00+00:00,WF,FI,33.96682,-111.8618,{348059C5-B796-46CF-9F01-B66C3F3F5B90},002583,Maricopa,AZPHC,04013,US-AZ,2020-AZTNF-002583,46.1,842
-110.447710685,33.3124051820001,2021-02-24 06:04:00+00:00,2021-03-09 18:00:00+00:00,3.0,0.1,Human,2021-02-24 03:46:59+00:00,WF,FI,33.3124,-110.4477,{F43881C9-B92F-452E-AEC4-051BA6E89CDF},000275,Graham,AZPHC,04009,US-AZ,2021-AZSCA-000275,3.1,855
-123.437630326,40.790666318,2020-08-22 23:29:59+00:00,2020-08-22 23:35:00+00:00,62.0,15.0,Human,2020-06-30 22:02:00+00:00,WF,FI,40.78847,-123.037,{77C123FA-8E93-4B06-A946-5B97840748E4},000910,Trinity,CARICC,06105,US-CA,2020-CASHF-000910,77.0,858
-112.91881158,37.8064256220001,2020-07-07 20:10:00+00:00,2020-07-08 16:25:59+00:00,51.0,1.0,Human,2020-07-06 23:55:00+00:00,WF,FI,37.8007,-112.9358,{B7F0EE3F-43FA-462C-AF3A-3CC85ECC23E1},000395,Iron,UTCDC,49021,US-UT,2020-UTCCD-000395,52.0,861
-113.529212294,42.355476073,2020-10-13 00:00:00+00:00,2020-10-20 03:59:59+00:00,4576.0,1.0,Human,2020-10-10 20:47:00+00:00,WF,FI,42.37907,-113.5397,{C9185CCE-CEB8-4D8F-9D7E-AD43703D18B9},000378,Cassia,IDSCC,16031,US-ID,2020-IDCAX-000378,4577.0,862
-111.828511614,39.9298359480001,2020-06-12 02:00:00+00:00,2020-06-17 22:44:59+00:00,349.2,0.1,Human,2020-06-10 21:13:00+00:00,WF,FI,39.70274,-111.7452,{E2BE458A-A2BE-4466-BE36-1A36F6CC1F1A},200152,Juab,UTRFC,49023,US-UT,2020-UTSCS-200152,349.3,870
-108.698410775,38.329785975,2020-07-05 18:59:59+00:00,2020-07-06 23:00:00+00:00,14.6,0.1,Unknown,2020-07-04 18:55:00+00:00,WF,FI,38.33172,-108.6995,{2EF2899D-DC48-4D27-8A72-DF207E57D25C},000123,Montrose,COMTC,08085,US-CO,2020-COMRX-000123,14.7,873
-109.864010598,33.739875274,2020-06-12 20:45:00+00:00,2020-07-28 20:58:00+00:00,3.0,0.1,Natural,2020-06-06 17:19:00+00:00,WF,FI,33.74261,-109.8639,{51F9395A-2FC2-42CF-9898-3F0D0B178857},000386,Apache,AZFDC,04001,US-AZ,2020-AZFTA-000386,3.1,882
-108.281110604,37.5623759000001,2020-07-03 00:17:00+00:00,2020-07-24 15:45:00+00:00,42.0,0.1,Natural,2020-06-14 02:42:00+00:00,WF,FI,37.56266,-108.2824,{69FF5B78-1CBB-4DAA-B1A3-10996337A05D},000401,Montezuma,CODRC,08083,US-CO,2020-COSJF-000401,42.1,884
-114.833178891,37.3100054340001,2020-07-28 03:00:00+00:00,2020-08-04 00:59:59+00:00,12721.0,12721.0,Natural,2020-07-19 19:20:00+00:00,WF,FI,37.283333,-114.816667,{729E6EE9-69DD-4795-A85E-F40B5AC3E9E9},040082,Lincoln,NVECC,32017,US-NV,2020-NVELD-040082,25442.0,886
-120.038213101,39.8333752990001,2020-08-09 03:00:00+00:00,2020-08-11 03:00:00+00:00,6882.0,0.1,Human,2020-08-02 22:25:00+00:00,WF,FI,39.83337,-120.0382,{CD8D2F6A-BA50-43CF-A62F-894091D839CC},030547,Lassen,NVSFC,06035,US-CA,2020-NVCCD-030547,6882.1,891
-119.869022005,39.328356908,2020-07-07 03:01:59+00:00,2020-07-07 19:05:59+00:00,1.2,1.0,Human,2020-07-05 22:43:00+00:00,WF,FI,39.31947,-119.8589,{A70F354B-C7D3-4CAF-90CF-75B75C058F32},030398,Washoe,NVSFC,32031,US-NV,2020-NVHTF-030398,2.2,900
-112.66521214,42.4744161580001,2020-11-05 00:59:59+00:00,2020-11-07 00:59:59+00:00,3.0,1.0,Human,2020-11-02 22:02:00+00:00,WF,FI,42.72533,-112.6244,{5F1F682C-E95A-4AE6-9997-362D3831F976},000317,Power,IDEIC,16077,US-ID,2020-IDIFD-000317,4.0,906
-111.94801097,33.1251850790001,2020-05-31 02:45:59+00:00,2020-06-26 23:00:00+00:00,5.4,2.0,Human,2020-05-31 00:08:00+00:00,WF,FI,33.12435,-111.9433,{B2256AD3-3A83-45CA-ACF2-4C3CBA9FCB72},001293,Pinal,AZPHC,04021,US-AZ,2020-AZPMA-001293,7.4,914
-111.256910887,33.8457552150001,2020-04-25 00:59:59+00:00,2020-04-26 00:59:59+00:00,1.3,1.0,Human,2020-04-24 22:18:59+00:00,WF,FI,33.84427,-111.2566,{BE0CF4CE-416F-4308-893D-A5F6B5635B07},000288,Gila,AZPHC,04007,US-AZ,2020-AZA4S-000288,2.3,917
-119.812418361,41.0985191170001,2020-06-26 02:05:00+00:00,2020-06-30 23:29:59+00:00,588.0,0.1,Natural,2020-06-24 04:53:02+00:00,WF,FI,41.098767,-119.853767,{DA506F71-E0D7-4E03-9BEE-23481D6D3D22},003288,Washoe,CASIFC,32031,US-NV,2020-CANOD-003288,588.1,929
-111.525910923,33.616665169,2021-01-04 19:44:00+00:00,2021-01-04 19:44:00+00:00,37.0,37.0,Human,2020-12-27 22:14:00+00:00,WF,FI,33.61444,-111.5369,{33D75BAA-E1AF-4EB2-BA1B-AD4759CE6D9B},003343,Maricopa,AZPHC,04013,US-AZ,2020-AZTNF-003343,74.0,931
-111.38531088,33.4050851470001,2020-09-10 18:59:59+00:00,2020-10-01 18:59:59+00:00,9539.0,0.1,Natural,2020-08-20 08:36:59+00:00,WF,FI,33.3957,-111.345,{351308B4-4E96-4B9F-92F6-B83CAD7F70E6},002551,Pinal,AZPHC,04021,US-AZ,2020-AZTNF-002551,9539.1,932
-111.553410931,33.6424451710001,2020-05-20 06:08:00+00:00,2020-05-21 22:50:59+00:00,1.6,0.1,Human,2020-05-20 03:20:59+00:00,WF,FI,33.64244,-111.5534,{0B66D226-484D-4F0C-BC85-D70F3AC293AB},000976,Maricopa,AZPHC,04013,US-AZ,2020-AZTNF-000976,1.7000000000000002,947
-110.457310691,33.3698051900001,2020-11-15 00:43:00+00:00,2020-11-16 17:35:00+00:00,16.5,1.0,Human,2020-11-14 23:19:59+00:00,WF,FI,33.3664,-110.4867,{90B80FF5-4A20-439D-8E99-4E4124FD9BB1},003182,Gila,AZPHC,04007,US-AZ,2020-AZSCA-003182,17.5,957
-120.120696259,40.8648053790001,2020-05-09 03:45:00+00:00,2020-05-09 23:55:00+00:00,4.4,0.1,Unknown,2020-05-08 21:19:46+00:00,WF,FI,40.86881,-120.129094,{8BB9CED3-DBA9-47FC-A04E-68A82D38B1B1},002372,Lassen,CASIFC,06035,US-CA,2020-CANOD-002372,4.5,966
-122.418613641,40.995455194,2020-07-26 00:10:00+00:00,2020-07-28 19:06:59+00:00,2.3,0.1,Human,2020-07-25 20:16:00+00:00,WF,FI,40.9939,-122.4168,{B827A0E7-6E65-41D8-B764-65732E8333BB},001084,Shasta,CARICC,06089,US-CA,2020-CASHF-001084,2.4,975
-111.20491143,39.4721459410001,2020-10-23 21:59:59+00:00,2020-11-09 17:10:59+00:00,1.3,0.1,Human,2020-10-22 21:26:00+00:00,WF,FI,39.46233,-111.1868,{A2C6A54F-8ED2-468C-BA3D-D733AE8B52C8},000428,Emery,UTMFC,49015,US-UT,2020-UTSES-000428,1.4000000000000001,976
-106.158710019,36.301685854,2020-05-26 00:33:59+00:00,2020-05-30 00:30:00+00:00,16.25,3.0,Human,2020-05-23 21:39:00+00:00,WF,FI,36.30168,-106.1587,{A56232B5-26A1-41F9-B446-1BC35AB06F1C},000145,Rio Arriba,NMTDC,35039,US-NM,2020-NMN1S-000145,19.25,989
-122.101165449,40.8357135190001,2020-06-06 15:39:00+00:00,2020-06-09 21:59:59+00:00,15.0,0.1,Natural,2020-06-04 20:40:47+00:00,WF,FI,40.87291,-122.2485,{97F7909D-6756-4112-9CA8-13C9B1382429},000699,Shasta,CARICC,06089,US-CA,2020-CASHF-000699,15.1,1006
-112.146611086,34.1364952060001,2020-06-25 00:00:00+00:00,2020-06-25 00:14:59+00:00,2.0,0.5,Human,2020-06-22 17:21:00+00:00,WF,FI,34.1164,-112.1447,{84272D42-280D-42B7-A723-1F5FDCDBD7C6},001025,Yavapai,AZPDC,04025,US-AZ,2020-AZPHD-001025,2.5,1007
