DiscoveryAcres,total_acres,temp_2m,temp_2m_max,humidity,rain,wind_speed_2m,wind_speed_2m_max,wind_speed_10m,wind_speed_10m_max,surface_soil_wetness_5cm_below,surface_soil_wetness_to_bedrock,landcover_class
0.1,0.2,15.32,22.99,6.41,0.04,0.24,1.23,2.55,3.77,0.4,0.42,187
1.0,1.1,23.23,30.99,10.8,0.64,2.8,4.44,4.13,5.85,0.4,0.42,575
1.0,1.1,18.41,27.91,4.94,0.0,2.72,5.18,4.09,6.82,0.32,0.34,183
0.1,0.2,23.43,31.98,5.49,0.01,0.57,1.0,1.54,2.79,0.23,0.46,175
0.1,0.4,19.83,27.01,11.47,1.41,1.8,2.88,3.39,4.83,0.48,0.51,315
0.1,0.2,17.98,26.96,6.59,0.0,2.02,3.83,3.48,5.78,0.4,0.4,187
0.1,0.2,19.91,28.45,4.09,0.0,0.38,0.91,1.8,2.8,0.13,0.45,44
1.0,1.1,29.56,37.95,4.52,0.0,3.31,5.84,4.73,7.38,0.17,0.38,472
0.1,0.2,22.36,31.17,5.07,0.0,3.08,4.75,4.94,6.57,0.39,0.42,457
0.1,0.2,21.99,31.37,6.9,0.0,2.27,4.31,3.54,5.78,0.34,0.37,155
1.0,1.5,22.16,29.72,10.74,1.06,2.66,4.05,3.87,5.17,0.4,0.41,187
0.1,0.2,21.22,29.76,6.35,0.54,3.97,7.27,5.85,9.77,0.35,0.38,579
1.0,1.1,19.78,30.25,4.64,0.0,0.31,0.8,1.2,1.62,0.12,0.46,162
1.0,1.1,21.45,29.59,4.76,0.0,2.98,5.3,4.52,7.02,0.34,0.37,489
1.0,1.1,20.01,28.81,3.97,0.0,3.4,5.76,5.13,7.51,0.28,0.34,183
1.0,1.1,26.42,33.15,9.16,0.01,1.04,1.66,2.46,4.84,0.52,0.54,460
0.5,1.3,22.8,32.33,6.16,0.0,2.21,4.16,3.5,5.76,0.11,0.39,470
0.1,0.2,21.6,29.8,5.49,0.0,2.75,4.77,4.45,6.46,0.38,0.41,148
1.0,1.25,27.01,34.69,5.55,0.0,2.84,5.56,4.13,7.22,0.34,0.41,474
1.0,3.0,30.73,38.65,4.76,0.0,2.87,5.29,4.1,6.52,0.16,0.38,472
0.1,0.2,16.17,27.27,5.74,0.0,0.06,0.17,1.55,2.66,0.2,0.46,55
1.0,1.1,22.53,31.88,6.96,0.0,2.21,4.17,3.4,5.48,0.34,0.4,158
0.1,0.2,19.17,28.15,4.82,0.01,2.59,4.35,3.94,5.88,0.37,0.4,489
1.0,1.5,27.08,35.16,5.49,0.0,2.85,5.43,4.14,6.86,0.26,0.39,472
0.1,0.2,16.4,24.89,5.25,0.0,0.44,1.11,2.76,3.23,0.51,0.52,323
1.0,1.25,20.25,28.93,5.19,0.0,1.3,2.55,2.23,3.38,0.37,0.39,556
0.1,0.2,20.25,28.93,5.19,0.0,1.3,2.55,2.23,3.38,0.37,0.39,490
0.1,0.2,26.44,34.15,7.75,0.0,1.91,3.65,2.78,4.8,0.48,0.52,460
0.1,0.2,16.62,25.69,4.7,0.0,0.55,1.0,2.48,3.61,0.38,0.41,149
1.0,1.25,18.81,27.46,4.27,0.0,0.55,0.92,2.47,4.33,0.18,0.46,56
0.1,0.2,19.98,28.81,2.81,0.0,0.38,0.95,1.77,2.43,0.13,0.45,44
1.0,2.7,26.51,34.83,4.88,0.0,1.58,3.98,2.24,5.38,0.15,0.34,304
0.3,0.6,14.42,23.23,3.78,0.13,1.57,2.92,2.39,3.98,0.38,0.41,149
1.0,5.0,23.21,32.08,4.82,0.0,1.83,3.55,3.05,4.85,0.31,0.39,187
1.0,1.1,12.07,21.83,3.72,0.0,1.62,2.75,3.39,5.51,0.3,0.42,181
1.0,1.1,24.13,33.01,6.29,0.23,3.26,5.23,5.16,7.23,0.38,0.42,557
1.0,1.25,24.17,32.87,7.39,0.05,2.25,4.33,3.59,5.99,0.34,0.37,498
1.0,1.1,30.05,37.81,4.64,0.0,2.41,4.63,3.44,5.84,0.19,0.38,470
1.0,1.1,32.05,40.41,5.0,0.0,2.11,4.15,3.02,5.84,0.13,0.38,472
0.1,0.2,18.4,27.7,2.69,0.0,0.75,1.17,1.43,2.58,0.13,0.39,159
1.0,3.0,20.65,29.08,11.72,2.98,0.92,1.72,2.14,3.95,0.51,0.52,497
1.0,1.1,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,489
5.0,217.32,22.57,30.56,7.75,1.5,2.24,4.41,3.59,6.05,0.38,0.41,457
0.1,0.24,20.78,27.51,8.0,1.61,1.46,3.16,2.38,4.62,0.39,0.41,489
1.0,1.1,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,187
1.0,1.64,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,489
0.1,0.2,20.9,28.31,8.73,3.31,3.17,5.87,4.7,7.96,0.37,0.38,489
0.1,0.2,25.51,33.5,7.87,0.39,2.08,3.59,3.09,4.56,0.33,0.36,187
0.1,0.2,25.51,33.5,7.87,0.39,2.08,3.59,3.09,4.56,0.33,0.36,489
0.1,1.1,22.48,30.02,5.74,0.08,1.46,2.31,3.2,5.09,0.45,0.48,316
1.0,1.1,14.06,21.27,7.75,3.79,0.16,0.89,2.23,3.39,0.52,0.48,151
0.1,0.2,22.25,30.05,8.12,1.0,2.43,4.69,3.76,6.26,0.44,0.46,187
1.0,1.1,22.25,30.05,8.12,1.0,2.43,4.69,3.76,6.26,0.44,0.46,187
1.0,1.1,24.47,32.31,8.42,2.33,2.2,4.4,3.42,5.88,0.41,0.43,542
0.1,0.2,14.03,20.95,4.21,0.01,0.79,1.08,2.4,3.38,0.41,0.44,152
5.0,10.9,11.41,16.57,9.09,21.24,0.02,0.34,2.27,4.04,0.52,0.41,148
0.1,0.2,20.9,28.31,8.73,3.31,3.17,5.87,4.7,7.96,0.37,0.38,489
1.0,1.1,25.96,33.67,8.0,0.45,1.92,3.29,2.8,4.12,0.34,0.37,187
1.0,1.1,20.78,27.51,8.0,1.61,1.46,3.16,2.38,4.62,0.39,0.41,556
0.1,0.2,25.96,33.67,8.0,0.45,1.92,3.29,2.8,4.12,0.34,0.37,187
0.1,0.2,25.51,33.5,7.87,0.39,2.08,3.59,3.09,4.56,0.33,0.36,187
0.1,0.2,23.13,30.7,8.0,0.0,2.03,3.69,3.21,5.04,0.34,0.4,158
2.3,4.6,19.7,25.47,11.9,6.06,1.79,2.65,3.06,4.17,0.52,0.51,152
1.0,1.1,23.13,31.05,7.87,0.57,1.08,1.55,2.66,3.63,0.34,0.38,187
0.1,0.2,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,187
0.1,0.3,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,187
0.1,0.2,20.78,27.51,8.0,1.61,1.46,3.16,2.38,4.62,0.39,0.41,187
0.1,6.1,22.25,30.05,8.12,1.0,2.43,4.69,3.76,6.26,0.44,0.46,187
0.2,0.41,22.25,30.05,8.12,1.0,2.43,4.69,3.76,6.26,0.44,0.46,187
1.0,1.1,21.9,29.56,7.81,1.22,1.77,3.73,3.02,5.72,0.41,0.43,187
0.1,0.2,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,187
1.0,1.1,22.57,30.56,7.75,1.5,2.24,4.41,3.59,6.05,0.38,0.41,187
1.0,1.1,24.47,32.31,8.42,2.33,2.2,4.4,3.42,5.88,0.41,0.43,496
1.0,1.1,21.55,28.73,8.67,1.93,3.04,6.05,4.45,8.02,0.37,0.41,489
0.1,0.2,20.8,28.03,8.36,1.02,2.55,5.5,3.81,7.4,0.38,0.41,186
1.0,1.1,30.12,39.53,3.78,0.0,3.57,4.92,4.94,6.29,0.11,0.37,472
1.0,1.1,21.65,30.74,6.65,0.03,2.68,5.05,4.18,6.91,0.35,0.38,187
1.5,3.0,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,489
1.0,1.6,18.34,26.1,7.08,0.44,1.02,2.16,2.82,5.27,0.34,0.37,489
1.0,1.1,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,489
1.0,1.1,24.62,32.53,8.48,1.64,2.34,4.46,3.66,5.82,0.4,0.41,316
0.1,0.2,24.62,32.53,8.48,1.64,2.34,4.46,3.66,5.82,0.4,0.41,158
1.0,1.1,22.57,30.56,7.75,1.5,2.24,4.41,3.59,6.05,0.38,0.41,187
1.0,1.1,20.8,28.03,8.36,1.02,2.55,5.5,3.81,7.4,0.38,0.41,489
1.0,7.52,20.8,28.03,8.36,1.02,2.55,5.5,3.81,7.4,0.38,0.41,186
1.0,18.0,33.06,41.92,3.3,0.0,3.35,6.02,4.86,7.6,0.11,0.38,472
0.1,0.2,21.56,29.3,8.06,1.33,1.38,2.39,2.77,4.3,0.44,0.46,187
0.1,0.2,30.11,39.59,4.09,0.0,1.84,4.23,2.76,5.76,0.13,0.36,304
1.0,1.1,20.9,28.31,8.73,3.31,3.17,5.87,4.7,7.96,0.37,0.38,187
1.0,1.1,20.8,28.03,8.36,1.02,2.55,5.5,3.81,7.4,0.38,0.41,187
0.1,171.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,187
0.1,0.2,24.01,32.18,7.75,0.02,2.38,4.53,3.6,5.92,0.43,0.45,484
1.0,1.1,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,489
0.1,0.2,22.18,31.83,4.88,0.0,2.16,4.02,3.2,5.39,0.35,0.38,187
0.1,0.2,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,187
1.0,1.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,185
1.0,1.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,185
1.0,1.1,20.9,28.31,8.73,3.31,3.17,5.87,4.7,7.96,0.37,0.38,185
0.1,0.2,21.55,28.73,8.67,1.93,3.04,6.05,4.45,8.02,0.37,0.41,317
0.1,0.2,24.17,32.55,8.24,0.39,1.78,3.52,2.7,4.62,0.3,0.39,556
1.0,1.1,21.54,28.39,8.85,2.33,2.89,5.35,4.37,7.36,0.37,0.38,187
0.1,0.2,19.64,26.33,8.42,3.14,2.09,3.88,3.52,6.08,0.38,0.38,489
1.0,101.0,21.55,28.73,8.67,1.93,3.04,6.05,4.45,8.02,0.37,0.41,187
0.1,0.2,21.65,30.74,6.65,0.03,2.68,5.05,4.18,6.91,0.35,0.38,489
1.0,1.1,23.73,32.2,3.23,0.0,3.03,5.94,4.5,7.71,0.23,0.34,489
0.1,0.2,20.5,28.98,9.58,2.22,1.1,2.02,2.11,3.49,0.38,0.38,557
1.0,1.1,21.9,29.56,7.81,1.22,1.77,3.73,3.02,5.72,0.41,0.43,187
0.1,0.2,23.36,31.15,8.61,1.07,1.89,4.28,2.79,5.77,0.46,0.48,484
0.1,0.11,20.78,27.51,8.0,1.61,1.46,3.16,2.38,4.62,0.39,0.41,187
0.1,0.35,22.61,28.97,6.59,0.05,1.48,3.45,2.03,4.31,0.45,0.49,458
1.0,1.8,17.68,26.31,7.45,0.01,0.6,1.02,2.49,3.53,0.42,0.44,187
1.0,1.1,30.11,39.59,4.09,0.0,1.84,4.23,2.76,5.76,0.13,0.36,302
0.1,0.2,24.62,32.53,8.48,1.64,2.34,4.46,3.66,5.82,0.4,0.41,187
1.0,1.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,185
0.1,0.2,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,44
0.1,0.2,23.63,32.1,9.4,0.42,1.6,2.92,2.43,3.83,0.31,0.39,187
1.0,1.1,21.87,30.11,9.77,2.33,1.07,2.16,1.95,3.4,0.34,0.36,187
0.1,0.2,31.39,38.79,4.27,0.0,1.96,3.84,2.62,4.56,0.13,0.38,472
0.1,0.2,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,185
0.1,13.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,185
0.1,0.2,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
1.0,1.1,21.9,29.56,7.81,1.22,1.77,3.73,3.02,5.72,0.41,0.43,187
0.1,0.2,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
0.3,0.55,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
0.1,2.0,18.9,28.0,6.9,0.22,2.94,5.53,4.54,7.57,0.4,0.42,316
0.1,0.2,21.55,28.73,8.67,1.93,3.04,6.05,4.45,8.02,0.37,0.41,187
0.1,0.2,24.12,32.73,7.57,0.05,2.47,4.3,3.9,5.72,0.4,0.42,187
0.3,0.4,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,44
0.1,0.2,20.5,28.98,9.58,2.22,1.1,2.02,2.11,3.49,0.38,0.38,189
1.0,6.0,15.49,24.9,6.53,0.13,0.31,1.01,2.83,4.67,0.36,0.38,149
1.0,1.1,23.63,32.1,9.4,0.42,1.6,2.92,2.43,3.83,0.31,0.39,187
1.0,13.0,23.63,32.1,9.4,0.42,1.6,2.92,2.43,3.83,0.31,0.39,187
0.1,0.2,19.7,25.47,11.9,6.06,1.79,2.65,3.06,4.17,0.52,0.51,158
1.0,1.1,22.09,30.62,7.08,0.01,2.41,4.86,3.66,6.45,0.41,0.45,187
0.1,0.2,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
0.1,0.2,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,489
0.1,0.2,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,489
1.0,1.1,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,187
0.1,0.2,23.63,32.1,9.4,0.42,1.6,2.92,2.43,3.83,0.31,0.39,187
1.0,1.1,30.31,39.06,11.17,0.1,0.8,1.2,2.13,3.41,0.35,0.47,47
1.0,1.1,21.4,30.54,6.53,0.03,2.77,5.62,4.09,7.37,0.36,0.41,490
0.1,0.2,22.01,30.76,8.0,0.01,1.59,2.6,3.21,4.62,0.43,0.45,187
0.1,0.2,21.4,30.54,6.53,0.03,2.77,5.62,4.09,7.37,0.36,0.41,187
0.1,0.2,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,489
0.1,53.1,21.47,29.34,9.77,1.86,1.14,2.27,2.22,4.01,0.34,0.36,158
0.1,0.2,19.57,26.9,11.78,10.71,0.74,1.15,2.07,3.02,0.57,0.55,158
1.0,2.0,19.32,27.59,8.73,0.0,0.82,1.16,3.0,4.88,0.51,0.52,158
0.1,0.2,25.94,34.01,7.87,0.03,1.99,3.87,2.91,4.91,0.33,0.37,316
1.0,1.1,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
1.0,1.1,17.19,26.55,3.17,0.0,0.72,1.12,2.37,3.84,0.13,0.45,490
0.1,1.6,24.12,32.73,7.57,0.05,2.47,4.3,3.9,5.72,0.4,0.42,187
1.0,1.1,25.87,34.68,7.2,0.01,2.23,4.36,3.33,5.53,0.34,0.38,496
0.1,0.2,25.34,34.08,8.85,0.23,1.7,3.08,2.54,4.02,0.32,0.41,187
0.1,0.2,20.5,28.98,9.58,2.22,1.1,2.02,2.11,3.49,0.38,0.38,189
0.1,0.2,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
0.1,0.2,22.39,27.95,11.9,1.44,0.58,0.84,1.55,2.06,0.58,0.52,158
1.0,1.1,25.54,31.88,12.57,3.89,1.71,3.52,2.59,4.63,0.55,0.52,460
0.1,0.2,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,44
0.3,0.6,21.89,33.11,5.31,0.0,0.03,0.27,2.42,3.1,0.13,0.45,44
1.0,11.0,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,187
0.1,0.11,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
1.0,3.2,24.01,32.18,7.75,0.02,2.38,4.53,3.6,5.92,0.43,0.45,186
1.0,122654.0,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
1.0,2.3200000000000003,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,187
1.0,1.63,18.9,28.0,6.9,0.22,2.94,5.53,4.54,7.57,0.4,0.42,575
1.0,1.1,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,489
0.1,3.1,21.55,28.73,8.67,1.93,3.04,6.05,4.45,8.02,0.37,0.41,317
1.0,1.1,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,187
0.1,0.2,21.65,30.74,6.65,0.03,2.68,5.05,4.18,6.91,0.35,0.38,187
1.0,1.25,22.8,34.34,5.13,0.0,0.44,0.94,2.3,3.2,0.19,0.46,581
0.1,0.35,23.05,31.76,10.62,0.48,0.33,0.77,1.41,2.23,0.46,0.51,158
1.0,1.1,24.33,32.83,7.51,0.01,2.45,4.5,3.8,5.88,0.38,0.41,316
1.0,1.1,24.12,32.73,7.57,0.05,2.47,4.3,3.9,5.72,0.4,0.42,187
1.0,1.27,22.33,29.09,9.16,1.43,2.45,4.98,3.57,6.64,0.43,0.45,316
1.0,76.0,19.1,26.52,10.31,2.12,0.9,1.6,1.88,3.19,0.41,0.41,152
0.1,0.2,20.96,29.59,9.77,2.3,0.84,1.37,1.89,2.61,0.38,0.39,158
0.1,0.2,23.26,32.15,3.54,0.0,0.59,1.09,2.03,3.61,0.13,0.45,56
0.3,0.55,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
1.0,1.1,21.94,31.53,6.41,0.0,1.66,2.73,3.36,4.91,0.42,0.45,316
1.0,2.0,25.11,33.4,5.62,0.0,1.92,3.98,2.95,5.41,0.32,0.37,187
1.0,1.1,21.87,30.4,7.51,0.02,2.12,3.57,3.7,5.41,0.4,0.42,187
1.0,1.1,20.62,30.08,5.25,0.0,1.75,3.23,3.09,5.08,0.34,0.38,187
0.1,0.2,21.25,30.44,6.71,0.12,2.98,5.71,4.51,7.66,0.36,0.38,489
1.0,1.82,17.69,25.29,8.06,0.16,1.44,2.57,2.59,4.15,0.35,0.39,572
1.0,1.1,17.04,25.06,7.63,0.11,1.1,1.52,2.88,3.95,0.39,0.42,187
1.0,1.1,33.29,39.03,13.49,1.03,1.55,2.99,2.38,4.14,0.39,0.43,474
1.0,1.1,17.04,25.06,7.63,0.11,1.1,1.52,2.88,3.95,0.39,0.42,187
1.0,1.1,29.53,40.75,5.25,0.0,1.59,4.16,2.3,6.0,0.12,0.55,304
0.5,1.0,24.01,32.18,7.75,0.02,2.38,4.53,3.6,5.92,0.43,0.45,484
0.1,0.2,31.05,38.62,4.03,0.0,2.03,4.23,2.85,5.14,0.12,0.37,470
0.1,0.2,21.65,30.74,6.65,0.03,2.68,5.05,4.18,6.91,0.35,0.38,489
0.1,0.2,20.28,28.25,9.58,3.97,1.08,2.0,2.23,4.09,0.42,0.39,572
0.1,0.2,25.23,34.59,7.08,0.0,1.84,3.77,2.53,4.98,0.13,0.51,300
1.0,1.5,20.22,29.3,6.77,0.13,2.26,3.93,4.04,6.2,0.36,0.38,187
0.3,0.55,30.01,39.62,3.78,0.0,1.91,4.09,2.89,5.8,0.12,0.37,304
0.1,0.2,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
0.1,0.2,20.4,30.92,4.64,0.0,1.77,3.62,2.73,4.55,0.33,0.4,187
0.1,0.2,20.4,30.92,4.64,0.0,1.77,3.62,2.73,4.55,0.33,0.4,489
0.1,0.2,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
0.1,0.2,21.99,30.38,8.18,0.05,2.48,4.23,3.82,5.58,0.43,0.46,187
0.1,0.2,13.64,22.78,4.88,0.0,2.38,4.01,3.78,5.73,0.37,0.41,491
1.0,1.1,15.04,23.86,7.02,0.09,0.48,1.06,2.07,3.21,0.38,0.41,152
2.0,4.0,21.4,30.54,6.53,0.03,2.77,5.62,4.09,7.37,0.36,0.41,187
1.0,1.1,18.72,25.94,4.64,0.0,0.7,1.26,1.83,2.72,0.45,0.47,154
0.1,0.2,20.69,28.05,11.41,5.09,1.46,2.99,2.23,4.05,0.48,0.47,158
1.0,2.0,22.47,31.87,5.92,0.01,1.85,3.81,2.84,5.18,0.42,0.45,187
0.1,0.2,15.05,25.37,4.76,0.02,0.39,0.62,2.95,4.73,0.38,0.41,439
1.0,1.1,22.47,31.87,5.92,0.01,1.85,3.81,2.84,5.18,0.42,0.45,187
0.1,0.2,18.46,28.87,3.85,0.0,1.66,3.31,2.62,4.16,0.22,0.47,490
1.0,1.1,19.1,26.52,10.31,2.12,0.9,1.6,1.88,3.19,0.41,0.41,155
1.0,1.1,25.08,33.78,8.36,0.02,1.98,3.17,3.3,4.67,0.35,0.41,155
0.1,0.2,28.4,39.15,5.19,0.0,1.05,2.42,2.02,3.95,0.18,0.45,162
1.0,1.1,25.19,34.47,4.64,0.0,1.86,3.04,2.87,3.81,0.2,0.34,183
0.1,0.2,16.59,24.15,4.39,0.0,0.7,1.07,1.86,3.48,0.47,0.49,491
1.0,1.1,28.76,37.26,9.83,0.0,2.34,3.83,3.8,5.11,0.45,0.52,158
1.0,1.1,19.84,28.09,9.22,2.82,0.95,1.81,1.97,3.97,0.38,0.39,155
1.0,1.1,19.55,31.07,4.33,0.0,0.36,0.81,2.09,3.77,0.22,0.32,182
0.1,0.2,19.51,26.44,9.28,0.41,1.48,3.07,2.27,4.29,0.35,0.37,158
1.0,1.1,15.61,24.09,8.36,1.72,0.45,0.69,1.94,2.63,0.38,0.39,151
0.1,0.2,31.26,37.97,12.51,0.54,1.77,4.96,2.72,7.13,0.41,0.45,462
1.0,1.1,23.63,32.1,9.4,0.42,1.6,2.92,2.43,3.83,0.31,0.39,187
1.0,2.5,13.38,22.89,5.68,0.75,1.3,2.33,1.98,3.32,0.37,0.4,149
1.0,1.1,22.15,29.81,11.47,1.73,0.87,1.76,1.5,2.55,0.52,0.53,158
0.1,0.2,30.65,40.09,4.52,0.04,1.99,3.91,2.96,5.73,0.11,0.37,302
0.1,0.2,23.87,33.26,4.94,0.0,0.91,2.12,1.26,2.69,0.32,0.36,484
0.1,0.2,15.71,25.87,5.49,0.1,0.22,0.95,1.84,2.63,0.36,0.39,149
0.1,0.2,20.32,30.03,4.33,0.0,1.43,2.75,2.39,3.45,0.3,0.38,185
0.1,0.2,23.65,32.12,5.55,0.0,1.07,1.79,2.01,3.48,0.38,0.42,358
0.1,0.2,21.83,30.03,4.82,0.0,0.52,1.23,1.81,2.73,0.2,0.46,162
1.0,1.65,20.32,30.03,4.33,0.0,1.43,2.75,2.39,3.45,0.3,0.38,489
1.0,1.1,23.65,32.12,5.55,0.0,1.07,1.79,2.01,3.48,0.38,0.42,583
1.0,1.1,25.3,34.73,5.8,0.02,1.22,2.55,2.05,3.64,0.32,0.37,484
0.1,0.2,20.66,29.87,4.94,0.0,1.6,2.78,2.91,4.29,0.33,0.37,489
0.3,0.8,31.24,38.98,8.18,0.17,2.39,4.12,3.38,5.7,0.17,0.38,470
1.0,1.1,29.19,37.53,11.05,1.97,2.01,4.61,2.77,6.41,0.24,0.42,187
0.1,0.2,19.05,27.5,5.13,0.0,2.02,3.88,3.14,5.39,0.36,0.39,579
0.1,0.2,18.06,24.05,10.44,4.81,1.19,1.87,2.23,3.25,0.55,0.51,158
0.1,0.2,21.2,29.53,11.84,5.98,1.31,2.03,2.28,3.6,0.56,0.52,158
1.0,1.82,22.08,31.06,11.35,2.32,1.64,3.03,2.95,5.3,0.52,0.52,158
1.0,1.1,17.66,24.92,10.44,0.66,0.79,1.27,1.66,2.26,0.44,0.43,189
0.1,3.6,19.65,28.78,9.77,0.92,1.06,1.54,2.0,3.16,0.38,0.38,158
1.0,1.1,25.32,31.8,12.82,1.69,0.92,1.46,1.5,2.34,0.48,0.51,460
1.0,1.1,20.32,28.36,9.95,4.2,1.14,2.06,1.75,2.8,0.51,0.48,158
0.1,0.2,25.04,33.83,8.24,0.05,1.95,3.38,2.95,4.36,0.3,0.4,158
1.0,1.3,24.83,34.25,7.14,0.0,2.45,3.8,3.97,5.98,0.37,0.41,557
0.1,0.2,28.43,37.77,7.14,0.46,1.38,3.26,1.96,4.41,0.16,0.36,579
0.1,0.2,19.65,28.78,9.77,0.92,1.06,1.54,2.0,3.16,0.38,0.38,158
1.0,1.1,31.8,38.53,8.67,0.42,2.7,4.03,3.45,5.24,0.16,0.38,470
0.1,0.6,28.26,36.06,6.47,0.39,2.2,3.55,3.16,4.37,0.14,0.38,470
1.0,1.5,22.16,28.4,11.47,3.52,0.33,0.8,1.23,1.83,0.47,0.5,158
1.0,1.75,17.57,27.51,3.72,0.0,1.29,2.3,2.49,4.63,0.29,0.42,550
0.1,10.1,33.89,40.12,10.93,0.88,2.85,4.37,3.79,5.73,0.15,0.45,579
1.0,1.1,19.83,28.89,4.88,0.0,1.88,4.14,2.7,5.16,0.32,0.38,489
0.1,0.2,22.69,32.5,11.23,1.39,0.21,0.45,1.02,1.59,0.48,0.51,581
0.1,0.2,28.43,37.77,7.14,0.46,1.38,3.26,1.96,4.41,0.16,0.36,558
0.1,0.6,29.73,32.07,12.02,1.98,2.88,4.73,3.8,5.89,0.16,0.4,472
1.0,1.1,32.51,37.28,12.15,1.75,3.45,5.05,4.48,6.44,0.23,0.38,472
1.0,1.1,22.87,31.22,8.0,0.1,1.99,3.23,2.71,4.45,0.13,0.34,162
0.1,0.3,18.29,24.18,11.72,5.94,1.07,2.27,2.24,4.41,0.42,0.42,358
0.1,0.2,25.92,30.44,12.63,5.59,2.3,4.52,3.22,5.98,0.33,0.37,183
0.1,0.2,17.45,27.5,5.19,0.0,0.35,0.52,2.66,3.2,0.19,0.46,55
0.1,0.2,26.76,36.12,5.37,0.0,2.24,4.91,3.36,6.72,0.09,0.45,302
1.0,1.1,20.69,27.12,9.46,0.11,2.55,4.01,3.81,5.24,0.27,0.34,183
0.1,0.2,22.19,29.97,7.26,0.01,2.43,3.81,3.52,4.91,0.23,0.34,183
0.1,0.2,18.79,28.23,2.44,0.0,1.79,4.28,2.81,6.37,0.15,0.43,489
0.1,0.2,28.97,33.46,12.21,2.7,3.59,5.38,4.78,6.83,0.29,0.42,183
1.0,1297.0,22.83,31.06,7.02,0.09,2.8,5.41,4.11,7.09,0.28,0.4,187
1.0,8.0,25.51,33.5,7.87,0.39,2.08,3.59,3.09,4.56,0.33,0.36,187
0.1,0.2,21.69,30.44,5.68,0.0,2.92,4.48,4.33,6.31,0.34,0.4,325
0.1,0.2,31.43,37.65,11.05,0.27,3.25,5.2,4.24,6.9,0.22,0.38,472
0.1,0.2,15.3,18.19,11.05,6.6,1.02,2.25,2.02,4.27,0.48,0.42,358
0.1,223124.1,12.08,18.86,8.3,2.69,1.68,3.95,2.7,5.72,0.38,0.4,149
0.1,0.2,21.02,29.57,10.99,0.07,2.32,4.21,3.23,5.74,0.17,0.36,583
1.0,1.1,18.09,24.22,11.96,4.22,2.44,4.34,3.52,6.16,0.37,0.4,158
0.1,0.26,22.04,25.22,13.43,15.0,1.31,2.93,1.97,3.96,0.55,0.52,460
30.0,57.760000000000005,18.26,22.06,12.76,9.35,0.38,0.74,1.7,3.3,0.53,0.51,542
5.0,17.73,19.98,28.7,10.62,0.19,1.38,2.7,2.84,4.78,0.23,0.45,162
