ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,FireCause,FireDiscoveryDateTime,FireOutDateTime,IncidentTypeKind,InitialLatitude,InitialLongitude,POOState,id
2022/06/18 00:11:00+00,2022/06/18 17:11:00+00,0.27,0.1,Undetermined,2022-06-17 21:48:00+00:00,2022/06/20 20:48:00+00,FI,39.12951,-120.5992,US-CA,16880
2022/06/17 20:40:00+00,2022/06/17 21:30:00+00,0.4,0.4,Human,2022-06-17 19:59:00+00:00,2022/07/05 15:59:59+00,FI,40.4333,-112.3937,US-UT,16881
2022/06/17 22:30:00+00,2022/06/17 22:30:00+00,0.25,0.1,Human,2022-06-17 21:49:59+00:00,2022/06/27 15:59:59+00,FI,38.69881,-112.1073,US-UT,16882
2022/06/17 01:30:00+00,2022/06/21 18:00:00+00,0.1,0.1,Human,2022-06-17 00:59:59+00:00,2022/06/21 18:00:00+00,FI,40.91297,-111.9176,US-UT,16883
2022/06/19 15:14:59+00,2022/06/19 15:16:00+00,0.1,0.1,Undetermined,2022-06-17 16:05:00+00:00,2022/06/19 15:17:00+00,FI,41.60194,-111.979,US-UT,16884
2022/06/17 16:44:59+00,2022/06/17 17:19:59+00,0.15,0.1,Human,2022-06-17 16:17:24+00:00,2022/06/23 19:44:59+00,FI,40.59619,-112.4633,US-UT,16885
2022/06/17 20:56:00+00,2022/06/17 20:56:00+00,100.0,0.1,Human,2022-06-17 20:10:23+00:00,2022/06/17 23:00:00+00,FI,40.72624,-112.2179,US-UT,16886
2022/06/17 23:10:00+00,2022/06/17 23:10:00+00,0.1,0.1,Human,2022-06-17 22:10:00+00:00,2022/06/18 18:00:00+00,FI,39.33052,-112.6319,US-UT,16887
2022/06/17 23:29:59+00,2022/06/17 23:29:59+00,0.25,0.25,Undetermined,2022-06-17 22:28:00+00:00,2022/06/18 18:59:59+00,FI,39.84842,-119.741,US-NV,16888
2022/06/17 19:44:00+00,2022/06/17 23:45:00+00,2.5,0.01,Undetermined,2022-06-17 18:44:27+00:00,,FI,37.274216,-120.37907,US-CA,16889
2022/06/18 00:39:14+00,2022/06/18 00:39:20+00,0.01,0.01,Undetermined,2022-06-18 00:01:03+00:00,,FI,39.34371,-121.12034,US-CA,16890
2022/06/18 02:00:00+00,2022/06/18 02:39:00+00,3.5,3.0,Undetermined,2022-06-17 21:46:59+00:00,2022/06/18 02:39:00+00,FI,39.0061,-119.847,US-NV,16891
2022/06/18 00:25:06+00,2022/06/18 00:42:33+00,0.1,0.01,Undetermined,2022-06-18 00:05:45+00:00,,FI,36.78452,-119.64601,US-CA,16892
2022/06/17 23:00:00+00,2022/06/18 00:00:00+00,0.1,0.1,Undetermined,2022-06-17 20:32:59+00:00,2022/06/18 00:25:00+00,FI,39.686216,-106.6561,US-CO,16893
2022/06/18 01:40:00+00,2022/06/18 02:10:00+00,0.1,1.0,Natural,2022-06-17 21:49:59+00:00,2022/06/25 18:00:00+00,FI,39.627417,-107.8291,US-CO,16894
2022/06/18 03:22:00+00,2022/06/18 03:22:00+00,0.25,0.25,Human,2022-06-18 00:01:00+00:00,2022/06/21 19:40:00+00,FI,39.97508,-121.0428,US-CA,16895
2022/06/18 00:59:59+00,2022/06/18 01:33:00+00,0.1,0.1,Undetermined,2022-06-17 23:40:00+00:00,2022/06/18 01:43:00+00,FI,38.31933,-107.7453,US-CO,16896
2022/06/18 02:45:00+00,2022/06/18 15:30:00+00,0.1,0.1,Undetermined,2022-06-18 00:17:59+00:00,2022/06/18 17:25:00+00,FI,38.35238,-107.7151,US-CO,16897
2022/06/18 03:45:00+00,2022/06/18 15:59:59+00,0.1,0.1,Undetermined,2022-06-18 00:55:00+00:00,2022/06/18 17:00:00+00,FI,38.34133,-107.7208,US-CO,16898
2022/06/18 12:16:00+00,2022/06/18 12:16:00+00,0.1,0.1,Natural,2022-06-17 22:14:49+00:00,2022/06/18 19:30:00+00,FI,33.68504,-105.4192,US-NM,16899
2022/06/13 19:05:00+00,2022/06/13 19:05:00+00,0.1,0.1,Human,2022-06-13 17:55:00+00:00,2022/06/14 19:17:00+00,FI,39.99957,-120.9852,US-CA,16900
2022/06/19 02:00:00+00,2022/06/20 02:00:00+00,235.0,0.1,Human,2022-06-17 23:42:00+00:00,2022/06/23 02:00:00+00,FI,40.72799,-112.2146,US-UT,16901
2022/06/18 02:23:00+00,2022/06/18 02:24:00+00,0.01,0.01,Undetermined,2022-06-18 02:13:05+00:00,,FI,36.962219,-119.893875,US-CA,16902
2022/06/18 04:31:00+00,2022/06/18 18:45:00+00,0.1,0.1,Natural,2022-06-17 23:21:00+00:00,2022/06/18 18:45:00+00,FI,33.12939,-105.7756,US-NM,16903
2022/06/18 02:19:59+00,2022/06/18 02:19:59+00,0.01,0.01,Undetermined,2022-06-18 02:14:11+00:00,,FI,39.372598,-121.705035,US-CA,16904
2022/06/18 03:00:57+00,2022/06/18 03:00:59+00,0.25,0.01,Undetermined,2022-06-18 02:50:51+00:00,,FI,36.706855,-119.8073,US-CA,16905
2022/06/18 06:07:00+00,2022/06/18 06:07:00+00,0.01,0.01,Undetermined,2022-06-18 04:57:59+00:00,,FI,40.11525,-123.958333,US-CA,16906
2022/06/18 17:00:00+00,2022/06/21 00:00:00+00,36.48,0.1,Human,2022-06-18 01:47:59+00:00,2022/07/19 15:59:59+00,FI,39.55425,-117.4969,US-NV,16907
2022/06/18 06:08:08+00,2022/06/18 06:32:44+00,0.01,0.01,Undetermined,2022-06-18 05:59:21+00:00,,FI,37.419419,-120.766647,US-CA,16908
2022/06/18 06:59:59+00,2022/06/27 21:00:00+00,0.1,0.1,Natural,2022-06-18 04:26:00+00:00,2022/06/27 21:00:00+00,FI,38.68126,-111.8499,US-UT,16909
2022/06/18 08:26:18+00,2022/06/18 11:22:18+00,0.7,0.01,Undetermined,2022-06-18 07:46:06+00:00,,FI,36.427336,-119.708622,US-CA,16910
2022/06/18 06:30:00+00,2022/06/22 15:30:00+00,0.5,0.5,Human,2022-06-17 07:18:45+00:00,2022/06/22 15:30:00+00,FI,41.86328,-112.6096,US-UT,16911
2022/06/18 09:04:59+00,2022/06/18 11:49:42+00,0.01,0.01,Undetermined,2022-06-18 08:06:03+00:00,,FI,36.992599,-120.708011,US-CA,16912
2022/06/18 11:08:36+00,2022/06/18 11:17:30+00,0.01,0.01,Undetermined,2022-06-18 10:50:51+00:00,,FI,36.96988,-120.054127,US-CA,16913
2022/06/18 11:44:28+00,2022/06/18 11:44:32+00,0.01,0.01,Undetermined,2022-06-18 11:30:18+00:00,,FI,36.98124,-120.037968,US-CA,16914
2022/06/18 11:58:05+00,2022/06/18 12:07:08+00,0.01,0.01,Undetermined,2022-06-18 11:55:08+00:00,,FI,36.973538,-120.043042,US-CA,16915
2022/06/18 14:45:00+00,2022/06/18 18:40:00+00,0.01,0.01,Undetermined,2022-06-18 14:16:41+00:00,,FI,37.918457,-120.624696,US-CA,16916
2022/06/18 00:20:00+00,2022/06/20 00:59:59+00,0.65,0.1,Human,2022-06-17 22:28:59+00:00,2022/06/22 00:59:59+00,FI,33.00054,-111.6004,US-AZ,16917
2022/06/18 18:59:59+00,2022/06/19 00:30:00+00,0.21,0.21,Human,2022-06-18 12:00:00+00:00,2022/06/24 23:15:00+00,FI,34.55882,-119.274,US-CA,16918
2022/06/18 16:33:00+00,2022/06/18 18:32:00+00,26.0,15.0,Undetermined,2022-06-18 15:40:23+00:00,2022/07/13 19:07:00+00,FI,41.10867,-112.1037,US-UT,16919
2022/06/19 02:00:00+00,2022/06/20 21:59:59+00,0.25,0.1,Natural,2022-06-18 12:26:08+00:00,2022/06/22 13:44:59+00,FI,36.23721,-105.6505,US-NM,16920
2022/06/18 17:00:00+00,2022/06/18 17:00:00+00,0.1,0.1,Human,2022-06-18 16:46:11+00:00,2022/07/30 17:00:00+00,FI,35.28058,-111.5421,US-AZ,16921
2022/06/18 17:00:00+00,2022/06/18 18:08:00+00,0.25,0.25,Human,2022-06-18 16:17:00+00:00,2022/07/05 18:00:00+00,FI,40.36934,-112.2577,US-UT,16922
2022/06/18 17:32:59+00,2022/06/18 17:32:59+00,0.1,0.1,Human,2022-06-18 16:36:00+00:00,2022/06/18 17:32:59+00,FI,33.39471,-105.6591,US-NM,16923
2022/06/17 21:30:00+00,2022/06/19 00:00:00+00,,0.1,Human,2022-06-17 21:27:45+00:00,2022/06/19 00:00:00+00,FI,35.11342,-111.0896,US-AZ,16924
2022/06/18 19:41:26+00,2022/06/21 16:05:18+00,16.1,0.01,Undetermined,2022-06-18 18:15:26+00:00,,FI,39.060998,-121.349015,US-CA,16925
2022/06/18 18:43:59+00,2022/06/18 18:45:00+00,0.1,0.1,Human,2022-06-18 18:43:00+00:00,2022/06/18 18:46:00+00,FI,34.41166,-110.9921,US-AZ,16926
2022/06/18 20:35:59+00,2022/06/18 21:13:00+00,2.2,0.01,Undetermined,2022-06-18 19:04:12+00:00,,FI,38.236763,-122.521714,US-CA,16927
2022/06/18 18:49:59+00,2022/06/18 19:10:00+00,0.1,0.1,Human,2022-06-18 18:36:00+00:00,2022/06/18 19:18:00+00,FI,40.30394,-110.01448,US-UT,16928
2022/06/22 20:19:00+00,2022/06/22 20:19:00+00,3.0,1.0,Natural,2022-06-18 18:29:00+00:00,2022/06/22 20:19:00+00,FI,33.33813,-105.5168,US-NM,16929
2022/06/18 20:22:00+00,2022/06/18 22:11:00+00,2.54,0.01,Undetermined,2022-06-18 19:50:05+00:00,,FI,36.833176,-121.534388,US-CA,16930
2022/06/19 00:00:00+00,2022/06/19 06:01:54+00,0.01,0.01,Undetermined,2022-06-18 20:03:17+00:00,,FI,33.910994,-116.980503,US-CA,16931
2022/06/18 20:11:00+00,2022/06/19 00:12:55+00,1.0,0.01,Undetermined,2022-06-18 19:40:59+00:00,,FI,36.772267,-119.519825,US-CA,16932
2022/06/18 20:06:59+00,2022/06/18 21:38:00+00,0.1,0.1,Human,2022-06-18 16:41:00+00:00,2022/07/12 21:20:00+00,FI,40.81482,-110.8717,US-UT,16933
2022/06/18 20:22:00+00,2022/06/18 20:53:00+00,0.01,0.01,Undetermined,2022-06-18 20:18:17+00:00,,FI,40.384593,-122.279786,US-CA,16934
2022/06/18 20:29:00+00,2022/06/18 20:29:00+00,0.1,0.1,Undetermined,2022-06-18 18:40:00+00:00,,FI,38.84707,-110.9374,US-UT,16935
2022/06/18 20:59:34+00,2022/06/18 21:50:15+00,0.1,0.01,Undetermined,2022-06-18 20:39:44+00:00,,FI,36.690739,-119.574407,US-CA,16936
2022/06/18 21:05:44+00,2022/06/18 21:43:53+00,0.01,0.01,Undetermined,2022-06-18 20:53:53+00:00,,FI,37.375541,-120.487566,US-CA,16937
2022/06/18 21:25:00+00,2022/06/18 22:02:00+00,0.01,0.01,Undetermined,2022-06-18 21:10:57+00:00,,FI,37.945409,-120.359676,US-CA,16938
2022/06/18 21:18:36+00,2022/06/18 21:58:48+00,0.01,0.01,Undetermined,2022-06-18 21:08:26+00:00,,FI,36.994039,-120.098226,US-CA,16939
2022/06/18 21:14:59+00,2022/06/21 15:55:00+00,0.1,0.1,Human,2022-06-18 21:04:00+00:00,2022/06/21 15:55:00+00,FI,33.35313,-110.4495,US-AZ,16940
2022/06/18 21:59:59+00,2022/06/19 17:00:00+00,0.1,0.1,Natural,2022-06-18 19:56:26+00:00,2022/06/23 00:48:00+00,FI,34.48973,-111.2552,US-AZ,16941
2022/06/18 22:00:54+00,2022/06/18 22:00:57+00,0.01,0.01,Undetermined,2022-06-18 21:33:59+00:00,,FI,36.976637,-120.0786,US-CA,16942
2022/06/18 21:00:00+00,2022/06/18 22:20:00+00,0.1,0.1,Natural,2022-06-18 20:03:59+00:00,2022/06/19 18:00:00+00,FI,40.2492,-106.933,US-CO,16943
2022/06/18 09:56:00+00,2022/06/18 21:59:59+00,0.1,0.1,Undetermined,2022-06-18 05:13:00+00:00,2022/06/19 02:51:00+00,FI,41.44278,-111.9967,US-UT,16944
2022/06/19 02:06:00+00,2022/06/19 02:06:00+00,1.0,0.01,Undetermined,2022-06-18 21:19:33+00:00,,FI,34.084554,-117.191138,US-CA,16945
2022/06/18 23:25:00+00,2022/06/21 22:47:16+00,0.5,0.01,Undetermined,2022-06-18 22:10:22+00:00,,FI,38.569869,-120.69081,US-CA,16946
2022/06/18 21:54:00+00,2022/06/19 17:29:59+00,0.5,0.5,Human,2022-06-18 21:33:00+00:00,2022/06/24 16:50:00+00,FI,39.51526,-111.9599,US-UT,16947
2022/06/18 22:46:00+00,2022/06/18 22:47:00+00,0.1,0.1,Human,2022-06-18 22:40:00+00:00,2022/06/18 22:47:59+00,FI,34.43833,-110.8927,US-AZ,16948
2022/06/20 00:30:00+00,2022/06/23 19:21:00+00,8.85,5.0,Human,2022-06-18 21:49:00+00:00,2022/06/29 20:15:00+00,FI,39.9621,-110.3822,US-UT,16949
2022/06/19 20:48:59+00,2022/06/19 20:48:59+00,0.1,0.1,Natural,2022-06-18 22:19:37+00:00,2022/06/19 22:05:00+00,FI,33.97545,-109.4109,US-AZ,16950
2022/06/18 23:37:09+00,2022/06/19 00:00:25+00,0.05,0.01,Undetermined,2022-06-18 23:21:29+00:00,,FI,36.433688,-119.670844,US-CA,16951
2022/06/19 00:45:00+00,2022/06/19 18:59:59+00,0.1,0.1,Natural,2022-06-18 21:07:00+00:00,2022/07/02 20:19:59+00,FI,37.2954,-108.4544,US-CO,16952
2022/06/19 00:17:00+00,2022/06/19 05:27:00+00,5.3,0.01,Undetermined,2022-06-18 23:10:50+00:00,,FI,37.93805,-120.598333,US-CA,16953
2022/06/19 00:13:00+00,2022/06/19 00:14:00+00,0.1,0.1,Human,2022-06-19 00:12:00+00:00,2022/06/19 00:14:59+00,FI,34.40335,-110.9881,US-AZ,16954
2022/06/28 19:30:00+00,2022/08/10 18:57:00+00,461.0,0.1,Natural,2022-06-18 23:29:59+00:00,2022/09/14 20:00:00+00,FI,34.20748,-109.8409,US-AZ,16955
2022/06/19 03:45:00+00,2022/06/26 14:00:00+00,1.0,0.01,Undetermined,2022-06-19 00:33:34+00:00,,FI,39.507268,-121.533989,US-CA,16956
2022/06/19 02:00:00+00,2022/06/19 02:00:00+00,0.01,0.01,Undetermined,2022-06-19 01:02:26+00:00,,FI,36.308933,-118.0245,US-CA,16957
2022/06/19 01:14:00+00,2022/06/19 01:15:00+00,0.1,0.1,Human,2022-06-19 01:07:00+00:00,2022/06/19 01:15:59+00,FI,34.40285,-110.9637,US-AZ,16958
2022/06/19 01:43:00+00,2022/06/19 01:44:00+00,0.1,0.1,Human,2022-06-19 01:15:00+00:00,2022/06/19 01:44:59+00,FI,34.27962,-110.841,US-AZ,16959
2022/06/19 05:16:59+00,2022/06/22 18:24:00+00,0.01,0.01,Undetermined,2022-06-19 01:55:55+00:00,,FI,39.415,-121.492167,US-CA,16960
2022/06/19 18:59:59+00,2022/06/19 22:56:00+00,,0.1,Natural,2022-06-19 00:07:14+00:00,2022/06/19 22:56:00+00,FI,32.83625,-110.3322,US-AZ,16961
2022/06/19 17:45:00+00,2022/06/20 14:00:00+00,24.28,5.0,Natural,2022-06-19 00:38:39+00:00,2022/06/30 22:30:00+00,FI,33.15514,-108.9263,US-NM,16962
2022/06/19 02:45:00+00,2022/06/19 03:06:00+00,0.01,0.01,Undetermined,2022-06-19 02:34:33+00:00,,FI,36.68344,-120.227698,US-CA,16963
2022/06/19 02:31:00+00,2022/06/19 02:31:00+00,,0.1,Natural,2022-06-19 00:54:49+00:00,2022/06/19 02:31:00+00,FI,34.55332,-109.8307,US-AZ,16964
2022/06/19 03:04:59+00,2022/06/19 04:31:59+00,0.25,0.01,Undetermined,2022-06-19 03:01:18+00:00,,FI,38.731586,-122.008618,US-CA,16965
2022/06/19 02:54:00+00,2022/06/19 18:00:00+00,1.0,1.0,Human,2022-06-19 02:13:00+00:00,2022/06/21 18:00:00+00,FI,37.82682,-112.9031,US-UT,16966
2022/06/19 04:07:00+00,2022/06/19 04:08:00+00,0.1,0.1,Human,2022-06-19 04:05:59+00:00,2022/06/19 04:09:00+00,FI,33.89479,-109.1533,US-AZ,16967
2022/06/19 05:26:00+00,2022/06/19 06:32:00+00,0.21,0.01,Undetermined,2022-06-19 05:13:24+00:00,,FI,37.767367,-121.733283,US-CA,16968
2022/06/19 04:34:59+00,2022/06/19 04:34:59+00,0.1,0.1,Human,2022-06-19 02:51:00+00:00,2022/07/05 22:34:59+00,FI,40.181944,-110.823611,US-UT,16969
2022/06/19 06:48:28+00,2022/06/19 07:45:39+00,0.01,0.01,Undetermined,2022-06-19 06:37:06+00:00,,FI,36.03343,-118.868515,US-CA,16970
2022/06/19 07:18:00+00,2022/06/19 07:18:05+00,0.01,0.01,Undetermined,2022-06-19 06:32:46+00:00,,FI,36.974535,-120.051252,US-CA,16971
2022/06/19 08:23:09+00,2022/06/19 08:51:03+00,0.01,0.01,Undetermined,2022-06-19 08:08:12+00:00,,FI,36.88053,-119.810979,US-CA,16972
2022/06/19 10:02:59+00,2022/06/19 10:50:00+00,0.01,0.01,Undetermined,2022-06-19 09:51:35+00:00,,FI,37.192917,-121.788483,US-CA,16973
2022/06/19 11:27:23+00,2022/06/19 11:27:28+00,0.01,0.01,Undetermined,2022-06-19 11:10:42+00:00,,FI,36.973538,-120.043042,US-CA,16974
2022/06/19 19:01:00+00,2022/06/20 19:08:00+00,5.1,5.0,Human,2022-06-19 09:42:00+00:00,2022/06/23 23:00:00+00,FI,36.77799,-114.0836,US-NV,16975
2022/06/19 07:27:00+00,2022/06/19 07:28:00+00,0.1,0.1,Human,2022-06-19 07:26:00+00:00,2022/06/19 07:28:59+00,FI,34.39806,-111.0103,US-AZ,16976
2022/06/19 12:54:09+00,2022/06/19 13:33:29+00,0.01,0.01,Undetermined,2022-06-19 12:32:43+00:00,,FI,37.287902,-120.462977,US-CA,16977
2022/06/19 07:28:59+00,2022/06/19 07:30:00+00,0.1,0.1,Human,2022-06-19 07:28:00+00:00,2022/06/19 07:31:00+00,FI,34.40735,-111.0062,US-AZ,16978
2022/06/19 14:27:00+00,2022/06/26 14:00:00+00,0.1,0.01,Undetermined,2022-06-19 13:12:54+00:00,,FI,39.50409,-121.50041,US-CA,16979
2022/06/19 13:50:00+00,2022/06/19 14:29:00+00,0.01,0.01,Undetermined,2022-06-19 13:30:22+00:00,,FI,38.065745,-120.17832,US-CA,16980
2022/06/19 18:30:00+00,2022/06/19 23:45:00+00,1.0,1.0,Natural,2022-06-19 05:25:25+00:00,2022/06/21 18:55:00+00,FI,36.66927,-112.1407,US-AZ,16981
2022/08/19 15:30:00+00,2022/08/19 23:00:00+00,,0.1,Human,2022-06-19 08:11:35+00:00,2022/08/19 23:00:00+00,FI,31.9744,-110.5108,US-AZ,16982
2022/06/11 14:00:00+00,2022/06/26 17:00:00+00,0.33,0.1,Natural,2022-06-11 05:06:57+00:00,2022/06/26 17:00:00+00,FI,32.78695,-109.9517,US-AZ,16983
2022/06/19 16:41:00+00,2022/06/19 17:45:59+00,0.1,0.1,Natural,2022-06-17 23:22:00+00:00,2022/06/21 17:51:59+00,FI,34.16614,-107.9261,US-NM,16984
2022/06/19 14:57:00+00,2022/06/19 14:57:00+00,1.0,0.1,Natural,2022-06-18 15:31:02+00:00,2022/06/19 14:57:00+00,FI,36.2574,-105.6416,US-NM,16985
2022/06/19 18:00:00+00,2022/06/19 18:59:59+00,0.12,0.01,Undetermined,2022-06-19 14:35:11+00:00,,FI,33.287283,-116.326117,US-CA,16986
2022/06/19 12:30:00+00,2022/06/19 13:30:00+00,5.0,5.0,Undetermined,2022-06-19 12:03:00+00:00,2022/06/25 03:30:00+00,FI,36.02687,-118.7829,US-CA,16987
2022/06/19 02:00:00+00,2022/06/19 02:00:00+00,0.1,0.1,Human,2022-06-19 00:57:00+00:00,2022/06/21 00:59:59+00,FI,36.29165,-118.0141,US-CA,16988
2022/06/19 18:59:59+00,2022/06/19 19:15:00+00,0.1,0.1,Natural,2022-06-19 13:11:00+00:00,2022/06/23 16:44:00+00,FI,40.282,-110.709333,US-UT,16989
2022/06/20 16:30:00+00,2022/06/20 16:30:00+00,0.35,0.25,Natural,2022-06-19 02:38:00+00:00,2022/06/20 19:30:00+00,FI,33.74463,-105.6621,US-NM,16990
2022/06/18 19:30:00+00,2022/06/18 19:30:00+00,0.1,0.1,Human,2022-06-18 19:08:00+00:00,2022/06/18 19:30:00+00,FI,37.99759,-111.4854,US-UT,16991
2022/06/19 17:00:00+00,2022/06/19 23:00:00+00,0.25,0.25,Human,2022-06-19 13:56:00+00:00,2022/06/21 21:00:00+00,FI,36.97017,-113.746,US-AZ,16992
2022/06/19 19:20:00+00,2022/06/20 20:58:59+00,0.1,0.1,Natural,2022-06-19 02:03:00+00:00,2022/06/20 20:58:59+00,FI,33.60664,-110.1763,US-AZ,16993
2022/06/19 16:41:45+00,2022/06/19 16:41:48+00,0.01,0.01,Undetermined,2022-06-19 16:31:41+00:00,,FI,37.342481,-120.6001,US-CA,16994
2022/06/20 16:34:59+00,2022/06/25 22:28:59+00,0.91,0.3,Undetermined,2022-06-19 15:59:00+00:00,2022/07/08 19:28:59+00,FI,42.62455,-121.7892,US-OR,16995
2022/06/19 18:13:00+00,2022/06/19 20:15:00+00,0.04,0.01,Undetermined,2022-06-19 17:48:38+00:00,,FI,32.891661,-116.891183,US-CA,16996
2022/06/19 18:40:00+00,2022/06/19 18:40:00+00,0.1,0.1,Human,2022-06-19 17:24:00+00:00,2022/06/19 19:50:00+00,FI,37.75828,-118.9902,US-CA,16997
2022/06/19 18:46:59+00,2022/06/19 18:46:59+00,0.1,0.1,Natural,2022-06-19 17:44:00+00:00,2022/06/19 18:46:59+00,FI,40.31476,-110.35548,US-UT,16998
2022/06/19 20:47:00+00,2022/06/19 23:00:00+00,54.0,0.01,Undetermined,2022-06-19 19:13:14+00:00,,FI,34.995399,-120.41594,US-CA,16999
2022/06/19 20:29:59+00,2022/06/21 17:57:36+00,0.69,0.01,Undetermined,2022-06-19 19:17:09+00:00,,FI,39.106208,-121.096744,US-CA,17000
2022/06/19 19:15:00+00,2022/06/19 19:34:59+00,0.1,0.1,Natural,2022-06-19 18:54:42+00:00,2022/06/20 20:16:59+00,FI,33.64214,-108.4684,US-NM,17001
2022/06/19 21:01:59+00,2022/06/20 15:45:00+00,0.1,0.1,Natural,2022-06-19 17:23:00+00:00,2022/06/20 15:45:00+00,FI,37.382,-108.4699,US-CO,17002
2022/06/19 20:37:11+00,2022/06/19 20:37:15+00,0.01,0.01,Undetermined,2022-06-19 20:01:44+00:00,,FI,38.402566,-120.645797,US-CA,17003
2022/06/19 20:22:00+00,2022/06/19 20:40:00+00,0.1,1.0,Human,2022-06-19 20:00:59+00:00,2022/06/21 19:55:00+00,FI,34.32664,-117.4373,US-CA,17004
2022/06/19 21:30:00+00,2022/06/20 16:15:00+00,0.1,0.1,Natural,2022-06-19 14:40:20+00:00,2022/06/20 17:19:59+00,FI,33.49961,-108.2885,US-NM,17005
2022/06/19 23:03:59+00,2022/06/20 21:00:00+00,0.1,0.1,Natural,2022-06-19 20:02:00+00:00,2022/06/20 21:00:00+00,FI,37.25623,-107.024,US-CO,17006
2022/06/19 20:42:00+00,2022/06/19 20:42:00+00,0.1,0.1,Human,2022-06-19 17:58:00+00:00,2022/06/19 20:42:00+00,FI,37.42332,-108.0437,US-CO,17007
2022/06/19 21:26:52+00,2022/06/19 21:57:59+00,0.01,0.01,Undetermined,2022-06-19 21:14:10+00:00,,FI,37.379103,-120.695555,US-CA,17008
2022/06/20 15:43:00+00,2022/06/21 17:05:00+00,0.1,0.1,Natural,2022-06-19 21:41:53+00:00,2022/06/21 17:05:30+00,FI,33.92196,-108.9325,US-NM,17009
2022/06/19 21:58:00+00,2022/06/22 19:34:59+00,0.1,0.1,Human,2022-06-19 19:41:00+00:00,2022/06/24 18:09:00+00,FI,38.3205,-119.7479,US-CA,17010
2022/07/27 20:00:00+00,2022/07/27 20:00:00+00,0.25,0.25,Natural,2022-06-19 09:08:13+00:00,2022/07/27 20:00:00+00,FI,32.66,-109.9009,US-AZ,17011
2022/06/19 22:44:59+00,2022/06/20 01:50:00+00,4.91,0.1,Human,2022-06-19 20:56:00+00:00,2022/06/27 19:30:00+00,FI,40.03599,-111.8175,US-UT,17012
2022/06/19 22:39:00+00,2022/06/19 23:45:00+00,0.01,0.01,Undetermined,2022-06-19 22:22:53+00:00,,FI,32.658184,-116.330578,US-CA,17013
2022/06/20 17:11:00+00,2022/06/23 16:12:59+00,0.25,1.0,Natural,2022-06-19 16:52:29+00:00,2022/07/14 15:33:00+00,FI,32.8351,-105.6649,US-NM,17014
2022/06/20 00:53:00+00,2022/06/20 01:28:00+00,0.01,0.01,Undetermined,2022-06-19 22:26:18+00:00,,FI,37.711167,-120.458533,US-CA,17015
2022/06/20 17:00:00+00,2022/06/20 17:00:00+00,0.1,0.1,Human,2022-06-19 20:00:00+00:00,2022/06/20 17:00:00+00,FI,38.08916,-105.6311,US-CO,17016
2022/06/19 23:17:18+00,2022/06/20 00:14:26+00,0.01,0.01,Undetermined,2022-06-19 23:09:35+00:00,,FI,34.997654,-120.380043,US-CA,17017
2022/09/16 18:59:59+00,2022/10/07 15:00:00+00,1.0,0.1,Natural,2022-06-19 21:04:59+00:00,2022/10/24 17:00:00+00,FI,40.52424,-109.0193,US-CO,17018
2022/06/20 01:30:00+00,2022/06/21 23:00:00+00,0.06,0.01,Undetermined,2022-06-19 23:31:02+00:00,,FI,38.508986,-120.803845,US-CA,17019
2022/06/19 23:53:00+00,2022/06/20 17:40:00+00,0.1,0.1,Natural,2022-06-19 21:44:21+00:00,2022/06/20 17:40:00+00,FI,35.10094,-108.0429,US-NM,17020
2022/06/20 00:35:00+00,2022/06/20 20:22:00+00,0.1,0.1,Natural,2022-06-19 22:47:00+00:00,2022/06/20 20:22:00+00,FI,33.62004,-110.4026,US-AZ,17021
2022/06/20 02:00:00+00,2022/06/21 20:45:00+00,0.5,1.0,Natural,2022-06-19 19:35:18+00:00,2022/06/23 20:25:00+00,FI,38.04024,-111.383,US-UT,17022
2022/06/20 00:55:00+00,2022/06/20 00:55:00+00,0.02,0.01,Undetermined,2022-06-19 23:50:17+00:00,,FI,38.833306,-122.208364,US-CA,17023
2022/06/19 23:45:59+00,2022/06/20 01:46:25+00,1.42,0.01,Undetermined,2022-06-19 23:25:48+00:00,,FI,37.112433,-121.629833,US-CA,17024
2022/06/20 01:55:00+00,2022/06/20 19:34:59+00,0.25,2.0,Human,2022-06-20 00:48:00+00:00,2022/06/20 19:44:59+00,FI,34.01344,-111.3579,US-AZ,17025
2022/06/20 01:40:00+00,2022/06/20 01:50:59+00,0.1,0.1,Undetermined,2022-06-19 23:03:00+00:00,2022/06/20 01:50:59+00,FI,38.36066,-108.5907,US-CO,17026
2022/06/20 02:03:00+00,2022/06/20 17:58:00+00,0.1,0.1,Undetermined,2022-06-19 21:29:00+00:00,2022/06/20 17:58:00+00,FI,38.32669,-108.5654,US-CO,17027
2022/06/20 02:54:20+00,2022/06/20 05:04:05+00,0.74,0.01,Undetermined,2022-06-20 01:38:48+00:00,,FI,37.068259,-119.4242,US-CA,17028
2022/06/20 02:40:00+00,2022/06/20 02:40:00+00,0.1,0.1,Natural,2022-06-20 00:54:00+00:00,2022/06/29 15:59:59+00,FI,38.885333,-115.236,US-NV,17029
2022/06/20 02:39:00+00,2022/06/20 04:45:12+00,0.01,0.01,Undetermined,2022-06-20 02:18:33+00:00,,FI,34.997654,-120.380043,US-CA,17030
2022/06/20 00:59:59+00,2022/06/20 15:59:59+00,0.1,0.1,Human,2022-06-20 00:38:00+00:00,2022/06/22 18:59:59+00,FI,36.04702,-112.1346,US-AZ,17031
