YEAR,MO,DY,T2MDEW,T2MWET,RH2M,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_PAR_TOT,ALLSKY_SFC_UV_INDEX,LAT,LONG,PID
2022,4,26,-2.95,2.98,47.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,4,27,-0.18,6.1,46.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,4,28,-6.88,2.38,32.44,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,4,29,-8.17,0.28,34.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,4,30,-8.27,0.37,33.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,1,-7.24,2.69,28.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,2,-3.88,3.2,44.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,3,-4.4,3.91,36.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,4,-7.98,-1.32,41.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,5,-6.02,1.2,40.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,6,-2.84,5.45,35.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,7,-1.89,6.97,34.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,8,-3.21,5.98,31.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,9,-4.56,4.53,31.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,10,-5.19,4.76,30.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,11,-5.17,5.7,25.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,12,-11.41,-0.28,23.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,13,-8.85,1.61,26.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,14,-7.1,3.87,26.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,15,-5.1,6.48,25.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,16,2.14,9.96,41.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,17,-3.85,6.61,28.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,18,-1.19,8.28,31.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,19,-1.56,8.45,28.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,20,-3.81,6.42,26.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,21,0.72,7.22,44.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,22,-1.35,4.99,46.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,23,0.55,5.56,53.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,24,-4.25,2.3,45.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,25,-5.79,3.15,33.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,26,-3.8,6.76,29.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,27,-4.15,7.61,22.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,28,-3.87,7.39,25.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,29,-1.32,7.64,31.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,30,-4.92,3.84,33.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,5,31,-5.38,4.38,29.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,1,-2.1,7.19,31.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,2,2.61,9.83,46.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,3,2.31,9.92,46.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,4,-1.89,8.07,28.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,5,1.82,10.17,35.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,6,4.19,12.44,37.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,7,3.21,12.43,32.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,8,1.63,11.96,30.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,9,3.8,12.95,34.56,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,10,0.33,11.93,24.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,11,4.93,13.99,34.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,12,2.01,12.63,28.56,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,13,1.62,11.72,29.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,14,-0.62,9.53,29.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,15,-4.43,7.76,22.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,16,-2.29,10.17,22.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,17,9.13,15.01,51.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,18,12.39,14.64,77.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,19,10.86,13.33,74.44,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,20,8.87,13.35,61.44,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,21,9.95,13.19,67.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,22,10.02,12.22,75.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,23,9.47,13.83,61.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,24,8.47,13.51,53.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,25,10.09,13.76,64.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,26,10.23,11.89,81.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,27,10.45,12.23,81.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,28,7.98,13.12,59.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,29,8.23,13.85,53.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,6,30,9.66,14.87,54.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,1,11.4,15.15,64.56,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,2,11.26,14.91,65.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,3,11.59,14.87,68.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,4,11.9,15.53,65.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,5,11.75,15.16,67.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,6,10.8,15.18,60.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,7,6.69,14.04,42.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,8,4.26,13.36,34.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,9,10.25,16.35,51.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,10,10.76,16.63,51.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,11,10.8,16.51,53.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,12,10.52,15.79,56.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,13,10.61,16.55,50.62,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,14,11.56,17.32,53.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,15,11.85,17.52,53.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,16,11.64,17.98,48.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,17,11.82,16.81,56.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,18,11.78,17.81,52.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,19,12.89,18.54,55.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,20,12.71,17.9,56.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,21,10.2,17.02,48.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,22,11.71,17.9,48.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,23,14.24,18.01,63.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,24,14.87,17.81,70.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,25,12.4,16.78,62.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,26,12.31,16.19,64.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,27,11.91,16.12,63.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,28,11.36,15.32,63.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,29,12.7,15.2,74.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,30,12.77,15.08,77.25,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,7,31,12.93,15.87,71.5,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,1,12.67,16.48,63.81,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,2,11.76,16.55,57.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,3,12.24,17.17,56.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,4,12.62,17.14,59.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,5,13.66,17.19,66.19,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,6,14.03,17.09,71.75,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,7,13.22,16.1,71.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,8,12.55,15.59,70.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,9,12.48,16.5,63.88,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,10,12.26,15.69,66.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,11,12.23,15.37,70.0,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,12,10.31,14.77,61.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,13,10.21,15.23,56.31,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,14,10.6,15.69,56.44,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,15,12.83,16.0,69.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,16,12.06,15.76,65.56,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,17,11.59,15.25,65.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,18,10.69,14.62,63.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,19,9.76,14.15,62.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,20,10.89,13.19,75.12,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,21,10.97,14.19,68.94,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,22,11.4,14.65,69.56,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,23,11.88,14.73,72.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,24,10.55,14.7,62.69,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,25,10.44,14.9,59.06,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,8,26,11.98,14.96,69.38,-999.0,-999.0,-999.0,35.77995,-106.5907,13996
2022,4,22,-2.96,5.41,36.06,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,23,-5.95,1.6,38.62,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,24,-8.82,0.33,31.62,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,25,-8.42,1.07,31.81,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,26,2.41,6.99,58.62,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,27,-1.02,7.11,43.5,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,28,-6.78,3.55,27.06,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,29,-6.88,3.46,28.94,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,30,-7.45,3.34,26.56,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,1,-6.31,4.66,25.38,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,2,-5.85,4.01,27.69,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,3,-4.12,5.21,30.56,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,4,-3.48,4.73,36.44,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,5,-5.2,4.19,32.62,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,6,-4.56,6.05,28.44,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,7,-5.52,6.11,23.0,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,8,-3.52,6.76,25.94,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,9,-4.2,5.58,28.5,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,10,-5.99,4.8,27.62,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,11,-4.12,6.29,27.44,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,12,-11.27,2.06,20.81,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,13,-12.86,1.35,19.06,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,14,-10.08,3.98,18.88,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,15,-8.12,6.04,20.06,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,16,-7.74,5.73,20.19,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,17,-5.85,5.76,23.44,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,18,-4.72,7.07,23.69,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,19,-4.14,7.44,23.56,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,20,-5.51,6.14,22.38,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,21,-3.06,6.89,30.38,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,22,0.59,7.8,40.31,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,23,-3.13,6.65,33.38,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,5,24,-7.41,4.01,26.0,-999.0,-999.0,-999.0,32.92677,-108.0096,13999
2022,4,22,-4.01,7.34,25.12,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,23,-7.24,2.81,28.06,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,24,-10.57,0.9,22.19,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,25,-7.17,2.97,26.88,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,26,-1.39,6.72,37.31,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,27,0.19,9.59,36.88,-999.0,-999.0,-999.0,33.88018,-106.5762,14000
2022,4,22,-3.92,1.54,50.62,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,23,-9.02,-4.35,53.25,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,24,-6.44,-4.29,73.94,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,25,-8.11,-4.87,63.44,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,26,-6.65,-1.62,53.94,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,27,-1.6,2.21,60.75,-999.0,-999.0,-999.0,39.1749,-105.5171,14005
2022,4,23,-2.81,4.78,40.06,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,24,-5.57,4.05,30.94,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,25,-5.41,5.05,28.69,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,26,5.33,12.07,43.12,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,27,-1.12,9.22,31.19,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,28,-3.81,7.25,25.5,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,29,-2.98,6.69,31.56,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,30,-3.34,7.85,25.44,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,1,-4.33,7.96,21.69,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,2,-2.68,7.83,26.94,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,3,-1.24,9.08,28.25,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,4,-1.35,8.01,33.75,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,5,-2.24,8.06,29.5,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,6,-3.27,9.26,21.62,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,7,-2.6,9.91,21.06,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,8,-0.18,10.05,28.12,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,9,-1.09,8.69,30.25,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,10,-2.8,8.73,24.38,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,11,-2.83,8.89,23.5,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,12,-8.31,4.48,21.69,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,13,-8.5,5.78,17.94,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,14,-5.94,8.65,17.38,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,5,15,-3.77,10.48,18.62,-999.0,-999.0,-999.0,33.1306,-110.1121,14008
2022,4,23,-8.94,-2.99,46.62,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,24,-10.07,-3.26,41.5,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,25,-8.46,-2.17,46.88,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,26,-4.44,1.22,51.38,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,27,-0.04,5.12,51.88,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,28,-8.37,0.87,32.38,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,29,-10.03,-0.98,32.06,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,30,-10.45,-1.2,30.62,-999.0,-999.0,-999.0,36.1625,-105.61425,14009
2022,4,25,-3.62,6.38,27.06,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,26,3.48,10.58,42.56,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,27,2.23,11.77,37.06,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,28,-5.88,7.41,18.81,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,29,-6.12,6.9,20.31,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,30,-7.28,6.09,18.31,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,5,1,-4.7,8.32,21.19,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,5,2,-6.01,7.28,18.75,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,5,3,-3.66,8.77,20.44,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,5,4,-3.14,8.94,21.56,-999.0,-999.0,-999.0,32.26022,-106.8235,14042
2022,4,25,-7.74,0.79,36.06,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,26,2.48,6.8,59.75,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,27,-0.39,6.37,49.06,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,28,-5.56,3.03,34.25,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,29,-5.56,2.59,40.25,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,30,-5.76,3.33,33.19,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,5,1,-5.64,4.13,28.62,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,5,2,-3.53,3.99,39.62,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,5,3,-3.22,4.57,37.5,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,5,4,-4.0,3.25,42.88,-999.0,-999.0,-999.0,33.55856,-108.5124,14046
2022,4,26,-10.2,7.98,10.19,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,4,27,-1.29,11.42,22.81,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,4,28,2.56,12.51,32.75,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,4,29,-0.36,11.1,30.81,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,4,30,-1.1,12.06,22.69,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,5,1,0.19,12.7,30.25,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,5,2,4.54,14.47,32.88,-999.0,-999.0,-999.0,32.73564,-114.6225,14064
2022,4,25,-8.05,1.48,29.88,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,26,-7.91,3.63,23.25,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,27,-5.13,6.33,24.19,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,28,-5.61,5.39,24.38,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,29,-8.19,2.38,25.25,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,30,-6.53,3.12,28.62,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,5,1,-3.26,5.85,32.88,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,5,2,-3.19,5.12,38.12,-999.0,-999.0,-999.0,37.57462,-110.6128,14066
2022,4,27,-0.52,5.48,46.5,-999.0,-999.0,-999.0,40.95877,-117.4377,14098
2022,4,28,-2.98,2.81,48.06,-999.0,-999.0,-999.0,40.95877,-117.4377,14098
2022,4,29,-3.72,1.88,49.31,-999.0,-999.0,-999.0,40.95877,-117.4377,14098
2022,4,30,1.99,5.12,66.31,-999.0,-999.0,-999.0,40.95877,-117.4377,14098
2022,4,28,-5.97,4.29,28.62,-999.0,-999.0,-999.0,36.70239,-107.9864,14106
2022,4,29,-6.78,2.15,32.44,-999.0,-999.0,-999.0,36.70239,-107.9864,14106
2022,4,30,-6.61,2.36,33.06,-999.0,-999.0,-999.0,36.70239,-107.9864,14106
2022,5,1,-5.6,4.63,29.31,-999.0,-999.0,-999.0,36.70239,-107.9864,14106
2022,5,2,-1.75,5.37,46.56,-999.0,-999.0,-999.0,36.70239,-107.9864,14106
2022,4,28,-6.88,2.38,32.44,-999.0,-999.0,-999.0,35.90856,-106.6035,14111
2022,4,29,-8.17,0.28,34.25,-999.0,-999.0,-999.0,35.90856,-106.6035,14111
2022,4,30,-8.27,0.37,33.69,-999.0,-999.0,-999.0,35.90856,-106.6035,14111
2022,5,1,-7.24,2.69,28.88,-999.0,-999.0,-999.0,35.90856,-106.6035,14111
2022,5,2,-3.88,3.2,44.5,-999.0,-999.0,-999.0,35.90856,-106.6035,14111
2022,4,28,-3.83,5.37,30.88,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,4,29,-5.42,3.33,33.88,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,4,30,-4.37,5.14,30.12,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,5,1,-2.36,5.33,37.19,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,5,2,-3.41,4.86,38.44,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,5,3,-4.52,3.83,35.31,-999.0,-999.0,-999.0,37.15585,-113.2911,14113
2022,4,28,-6.78,3.55,27.06,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,4,29,-6.88,3.46,28.94,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,4,30,-7.45,3.34,26.56,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,1,-6.31,4.66,25.38,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,2,-5.85,4.01,27.69,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,3,-4.12,5.21,30.56,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,4,-3.48,4.73,36.44,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,5,-5.2,4.19,32.62,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,6,-4.56,6.05,28.44,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,7,-5.52,6.11,23.0,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,8,-3.52,6.76,25.94,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,9,-4.2,5.58,28.5,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,10,-5.99,4.8,27.62,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,11,-4.12,6.29,27.44,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,12,-11.27,2.06,20.81,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,13,-12.86,1.35,19.06,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,14,-10.08,3.98,18.88,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,15,-8.12,6.04,20.06,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,16,-7.74,5.73,20.19,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,17,-5.85,5.76,23.44,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,18,-4.72,7.07,23.69,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,19,-4.14,7.44,23.56,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,20,-5.51,6.14,22.38,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,21,-3.06,6.89,30.38,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,22,0.59,7.8,40.31,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,23,-3.13,6.65,33.38,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,24,-7.41,4.01,26.0,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,25,-6.24,5.24,23.0,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,26,-6.13,6.65,20.69,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,27,-3.88,8.75,21.75,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,28,-6.97,6.58,20.38,-999.0,-999.0,-999.0,32.93,-107.9846,14114
2022,5,29,-3.07,7.26,25.19,-999.0,-999.0,-999.0,32.93,-107.9846,14114
